date,speed,rowdata,z,y,x_m,x_p,delta64011,delta64022,delta64033,delta64044,vodo,lat,lon,dir,alt,engine_speed,distance_gps,sum_ES,mark_ind1,sum_ES_APP,mark_ind2,sum_ES_2_APP,mark_ind3,sum_ES_APP_2,mark_ind4,sum_ES_2_APP_2,mark_ind5,AnIn1,AnIn2,consum_l,consum_t
2022-09-08 10:51:27.125,56,75109955063816274,160,939,434,694,2,0,0,0,47,52.8874283,31.0118866,284,147,,0.047634,6883,13,22610,9,28384,5,12045,6,27711,3,x,,0.958087600621405,0.015212514922666669
2022-09-08 10:51:30.125,56,75109955063816942,162,939,434,694,2,0,0,0,47,52.88753,31.0112066,284,147,,0.047017,7242,13,22610,9,28384,5,12324,6,27869,3,x,,0.9055330751004954,0.014191816197333333
2022-09-08 10:51:33.128,56,75109955063818384,168,939,434,694,6,0,0,0,46,52.8876266,31.01055,283,147,,0.045357,7242,13,22948,9,28586,5,12578,6,27869,3,x,,0.8332364440328945,0.012597701797333334
2022-09-08 10:51:36.128,57,75109955063819505,172,939,434,694,4,0,0,0,47,52.88773,31.0098583,284,148,,0.047825,7607,13,23297,9,28586,5,12578,6,28024,3,x,,0.8053943661265028,0.01283932852
2022-09-08 10:51:39.128,57,75109955063820495,176,939,434,694,4,0,0,0,48,52.8878316,31.00917,284,148,,0.047555,7607,13,23297,9,28803,5,12859,6,28024,3,x,,0.8676746192829357,0.01375408884
2022-09-08 10:51:42.128,56,75109955063821101,179,939,434,694,3,0,0,0,48,52.8879366,31.00847,284,149,,0.048408,7973,13,23641,9,28803,5,12859,6,28189,3,x,,0.8453408601883986,0.013640420119999998
2022-09-08 10:51:45.128,55,75109955063821842,182,939,434,694,3,0,0,0,46,52.88803,31.0078083,283,150,,0.045606,7973,13,23641,9,29007,5,13105,6,28322,3,,,0.7970880408718152,0.012117332397333334
2022-09-08 10:51:48.128,52,75109955063822349,184,939,434,694,2,0,0,0,44,52.8881383,31.0071766,283,151,,0.044072,8328,13,23897,9,29134,5,13105,6,28322,3,x,,0.9798682935196951,0.014394918477333334
2022-09-08 10:51:51.128,49,75109955063823025,186,939,434,694,2,0,0,0,43,52.888235,31.0065533,283,151,,0.043191,8648,13,23897,9,29134,5,13195,6,28357,3,x,,0.3074247940543169,0.0044259947599999995
2022-09-08 10:51:54.128,46,75109955332520708,187,940,435,694,1,1,1,0,39,52.8883216,31.0059883,284,152,,0.039122,8648,13,23999,9,29179,5,13209,6,28357,3,x,,0.05035546955677112,0.0006566688933333332
2022-09-08 10:51:57.128,44,75109955332521829,191,940,435,694,4,0,0,0,37,52.8884033,31.0054616,284,152,,0.036497,8942,13,23999,9,29179,5,13209,6,28363,3,x,,0.05503667216483545,0.0006695578079999998
2022-09-08 10:52:00.128,42,75109955332522370,193,940,435,694,2,0,0,0,36,52.8884783,31.0049333,284,152,,0.036423,8942,13,24068,9,29211,5,13223,6,28363,3,x,,0.05417653197155642,0.0006577572746666664
2022-09-08 10:52:03.128,41,75109955332522814,195,940,435,694,2,0,0,0,35,52.8885533,31.004435,284,151,,0.034466,9217,13,24135,9,29211,5,13223,6,28370,3,x,,0.053411169500377186,0.0006136231226666665
2022-09-08 10:52:06.128,41,75109955600959214,198,940,436,694,3,0,1,0,35,52.8886383,31.0039316,283,151,,0.035081,9217,13,24135,9,29241,5,13236,6,28375,3,x,,0.05639109147401725,0.0006594186266666664
2022-09-08 10:52:09.128,42,75109955600959408,199,940,436,694,1,0,0,0,36,52.8887083,31.0034116,282,149,,0.035755,9483,13,24201,9,29241,5,13236,6,28375,3,x,,0.05349521241784363,0.000637573773333333
2022-09-08 10:52:12.128,43,75109955601484249,201,942,436,694,2,2,0,0,37,52.8887866,31.0028783,283,149,,0.036834,9483,13,24201,9,29270,5,13249,6,28381,3,x,,0.05633441233642829,0.0006916739146666665
2022-09-08 10:52:15.128,44,75109955601484249,201,942,436,694,0,0,0,0,36,52.88886,31.002345,282,148,,0.036709,9758,13,24269,9,29302,5,13249,6,28381,3,,,0.04672395281811001,0.0005717298613333334
2022-09-08 10:52:18.128,45,75109955601746782,203,943,436,694,2,1,0,0,39,52.888935,31.0017866,282,147,,0.038391,10045,13,24269,9,29302,5,13263,6,28388,3,x,,0.04965757411893412,0.000635467976
2022-09-08 10:52:21.128,46,75109955601747331,205,943,436,694,2,0,0,0,38,52.889005,31.0012316,282,145,,0.038051,10045,13,24340,9,29337,5,13278,6,28388,3,x,,0.047427242595463985,0.000601551336
2022-09-08 10:52:24.128,47,75109955602010052,207,944,436,694,2,1,0,0,39,52.8890866,31.0006566,283,144,,0.039641,10344,13,24416,9,29337,5,13278,6,28395,3,x,,0.05379094392169722,0.0007107756026666665
2022-09-08 10:52:27.128,47,75109955602011130,211,944,436,694,4,0,0,0,41,52.8891733,31.00007,283,143,,0.04053,10344,13,24416,9,29377,5,13295,6,28395,3,x,,0.04192581712311866,0.000566417789333333
2022-09-08 10:52:30.128,45,75109955602011845,214,944,436,694,3,0,0,0,38,52.8892616,30.9995233,283,142,,0.03798,10645,13,24496,9,29377,5,13295,6,28404,3,x,,0.05157253649289097,0.0006529083119999996
2022-09-08 10:52:33.128,42,75109956138883826,218,944,438,694,4,0,2,0,34,52.8893283,30.999025,283,141,,0.034254,10645,13,24496,9,29414,5,13311,6,28411,3,x,,0.06597025772172593,0.0007532484026666667
2022-09-08 10:52:36.128,43,75109956944190626,220,944,441,694,2,0,3,0,37,52.8894233,30.9985016,284,139,,0.03668,10917,13,24564,9,29445,5,13311,6,28411,3,x,,0.0669338344601963,0.0008183776826666667
2022-09-08 10:52:39.128,45,75109956944190972,221,944,441,694,1,0,0,0,37,52.8895033,30.9979666,283,138,,0.036989,10917,13,24564,9,29445,5,13325,6,28417,3,x,,0.05599964919300333,0.000690457008
2022-09-08 10:52:42.128,47,75109956944191006,222,944,441,694,1,0,0,0,39,52.8895716,30.9973916,283,136,,0.039328,11204,13,24636,9,29481,5,13325,6,28417,3,x,,0.038530829536208296,0.000505113488
2022-09-08 10:52:45.128,49,75109956944191296,223,944,441,694,1,0,0,0,41,52.8896466,30.9968,282,135,,0.040568,11511,13,24636,9,29481,5,13340,6,28425,3,x,,0.0420336588444094,0.0005684071573333334
2022-09-08 10:52:48.128,50,75109956944192003,226,944,441,694,3,0,0,0,41,52.88973,30.99621,283,134,,0.040666,11511,13,24715,9,29524,5,13359,6,28425,3,x,,0.04398558481286576,0.0005962392639999997
2022-09-08 10:52:51.128,52,75109956944192349,227,944,441,694,1,0,0,0,44,52.8898216,30.9955666,282,133,,0.044363,11838,13,24805,9,29524,5,13359,6,28435,3,x,,0.056509507472443245,0.0008356437599999997
2022-09-08 10:52:54.128,53,75109956944192734,228,944,441,694,1,0,0,0,45,52.889915,30.9949083,281,132,,0.045382,11838,13,24805,9,29575,5,13380,6,28448,3,x,,0.03479257309065267,0.0005263188506666665
2022-09-08 10:52:57.128,55,75109956944193122,230,944,441,694,2,0,0,0,46,52.88999,30.9942483,280,131,,0.04507,12182,13,24906,9,29575,5,13380,6,28448,3,,,0.051028105435988444,0.0007666122373333331
2022-09-08 10:53:00.128,55,75109956944193122,230,944,441,694,0,0,0,0,45,52.890065,30.9935883,280,130,,0.04507,12182,13,24906,9,29634,5,13404,6,28461,3,,,0.034799415842023486,0.0005228032239999995
2022-09-08 10:53:03.128,54,75109956944193340,231,944,441,694,1,0,0,0,46,52.8901483,30.99291,282,129,,0.046453,12536,13,25010,9,29695,5,13404,6,28461,3,x,,0.0309505485544529,0.00047924861066666685
2022-09-08 10:53:06.128,49,75109956944456442,234,945,441,694,3,1,0,0,42,52.8902466,30.9923,286,128,,0.042371,12864,13,25010,9,29695,5,13429,6,28475,3,x,,0.03844516711902011,0.0005429867253333336
2022-09-08 10:53:09.128,45,75109957481328109,237,945,443,694,3,0,2,0,40,52.8903583,30.99174,288,127,,0.039581,12864,13,25103,9,29741,5,13429,6,28475,3,x,,0.08495455940981783,0.0011208621386666665
2022-09-08 10:53:12.128,46,75109957749764030,239,945,444,694,2,0,1,0,39,52.8904799,30.9911933,292,126,,0.039101,13158,13,25103,9,29741,5,13448,6,28484,3,x,,0.05662174921357509,0.000737989005333333
2022-09-08 10:53:15.128,47,75109957749764194,240,945,444,694,1,0,0,0,37,52.8906366,30.9907133,295,125,,0.036624,13158,13,25182,9,29780,5,13466,6,28484,3,x,,0.06141797225862821,0.0007497906053333331
2022-09-08 10:53:18.128,46,75114355796277246,247,945,444,695,7,0,0,1,38,52.8907916,30.9902066,294,123,,0.038124,13460,13,25262,9,29780,5,13466,6,28493,3,x,,0.06072044843143426,0.0007716354586666665
2022-09-08 10:53:21.128,41,75114355796277729,249,945,444,695,2,0,0,0,25,52.8908733,30.98969,282,122,,0.035839,13460,13,25262,9,29819,5,13483,6,28500,3,x,,0.05929365685426488,0.0007083417893333331
2022-09-08 10:53:24.128,37,75114356064976089,252,946,445,695,3,1,1,0,45,52.8909183,30.989195,278,122,,0.033593,13729,13,25330,9,29846,5,13483,6,28500,3,x,,0.09830071050516474,0.001100738589333333
2022-09-08 10:53:27.128,31,75114356602109224,253,947,447,695,1,1,2,0,28,52.8909616,30.9887783,277,122,,0.028375,13729,13,25330,9,29846,5,13496,6,28505,3,x,,0.08932834255506605,0.0008448972399999999
2022-09-08 10:53:30.128,28,75114356870545089,254,947,448,695,1,0,1,0,25,52.8909916,30.9884116,277,121,,0.024833,13943,13,25383,9,29862,5,13496,6,28505,3,x,,0.13496736922643257,0.0011172148933333331
2022-09-08 10:53:33.128,29,75114357138980821,255,947,449,695,1,0,1,0,24,52.8910266,30.9880516,280,121,,0.02447,14129,13,25383,9,29862,5,13507,6,28511,3,x,,0.1211776045770331,0.000988405328
2022-09-08 10:53:36.128,33,75114357139245127,264,948,449,695,9,1,0,0,27,52.891065,30.9876633,278,120,,0.026405,14129,13,25498,9,29910,5,13643,6,28511,3,x,,0.9793803591743986,0.008620179461333331
2022-09-08 10:53:39.128,37,75123153232267517,264,948,449,697,0,0,0,2,30,52.8910966,30.98722,278,119,,0.029955,14348,13,25732,9,29910,5,13643,6,28569,3,x,,1.121342598965114,0.011196605850666664
2022-09-08 10:53:42.128,41,75131949325289667,264,948,449,699,0,0,0,2,31,52.8911433,30.9867533,280,118,,0.031746,14348,13,25732,9,30007,5,13846,6,28569,3,x,,1.2118836348516346,0.012824152623999998
2022-09-08 10:53:45.132,45,75140745418312159,265,948,449,701,1,0,0,2,35,52.8912116,30.9862433,282,118,,0.035057,14613,13,25989,9,30007,5,13846,6,28654,3,x,,1.1393944912570957,0.013314584226666665
2022-09-08 10:53:48.132,48,75145143464823294,265,948,449,702,0,0,0,1,40,52.8912783,30.9856666,282,117,,0.039405,14613,13,25989,9,30128,5,14036,6,28741,3,x,,0.8504188790255041,0.011170251975999997
2022-09-08 10:53:51.132,50,75149541511334403,266,948,449,703,1,0,0,1,43,52.8913716,30.9850516,281,116,,0.042555,14920,13,26232,9,30259,5,14036,6,28741,3,,,0.7274570435436493,0.010318978162666664
2022-09-08 10:53:54.132,53,75149541511334403,266,948,449,703,0,0,0,0,44,52.8914466,30.9844,280,115,,0.044515,15254,13,26232,9,30259,5,14217,6,28859,3,x,,0.6555694024935415,0.009727557317333333
2022-09-08 10:53:57.132,54,75149541511334749,267,948,449,703,1,0,0,0,46,52.8915,30.9837166,278,115,,0.046243,15254,13,26564,9,30453,5,14217,6,28859,3,x,,0.5342715851480225,0.008235440304
2022-09-08 10:54:00.132,55,75153939558108905,270,949,449,704,3,1,0,1,46,52.8915533,30.9830483,273,116,,0.045237,15606,13,26564,9,30453,5,14477,6,29001,3,x,,0.8817027558856688,0.013295195856
2022-09-08 10:54:03.132,56,75153939558110218,276,949,449,704,6,0,0,0,46,52.8915366,30.982355,265,117,,0.046561,15606,13,26911,9,30670,5,14806,6,29001,3,x,,1.082253804858143,0.016796939802666663
2022-09-08 10:54:06.132,57,75153939558111765,282,949,449,704,6,0,0,0,48,52.89149,30.9816533,261,118,,0.047372,15971,13,27287,9,30670,5,14806,6,29202,3,x,,1.102183881280081,0.017404218274666663
2022-09-08 10:54:09.132,58,75158337604623979,286,949,449,705,4,0,0,1,48,52.8914066,30.9809466,260,117,,0.048322,15971,13,27287,9,30899,5,15108,6,29384,3,x,,0.9328172618683004,0.015025198576000001
2022-09-08 10:54:12.132,59,75158337604625192,291,949,449,705,5,0,0,0,49,52.891325,30.980225,260,116,,0.049267,16346,13,27651,9,30899,5,15108,6,29384,3,x,,0.8989624090770699,0.014763060336
2022-09-08 10:54:15.132,59,75158337604626774,297,949,449,705,6,0,0,0,48,52.8912633,30.979515,260,117,,0.048137,16346,13,27651,9,31125,5,15368,6,29531,3,x,,0.7632329910048404,0.012246582162666667
2022-09-08 10:54:18.132,59,75158337604628745,305,949,449,705,8,0,0,0,50,52.8911916,30.978785,260,117,,0.049632,16727,13,27943,9,31298,5,15368,6,29531,3,x,,0.819911497582205,0.013564615816
2022-09-08 10:54:21.132,58,75158337604630987,313,949,449,705,8,0,0,0,33,52.89112,30.9780533,260,117,,0.049743,17101,13,27943,9,31298,5,15517,6,29625,3,x,,0.3898382038879843,0.006463907258666667
2022-09-08 10:54:24.132,58,75158337604632751,320,949,449,705,7,0,0,0,66,52.8910466,30.977335,260,117,,0.048889,17101,13,28246,9,31499,5,15766,6,29625,3,x,,0.7115225235942645,0.011595208218666666
2022-09-08 10:54:27.132,59,75158337604634000,325,949,449,705,5,0,0,0,48,52.8909733,30.9766166,260,117,,0.048894,17477,13,28246,9,31499,5,15766,6,29785,3,x,,0.7096499464146928,0.011565874826666664
2022-09-08 10:54:30.132,59,75158337604634931,329,949,449,705,4,0,0,0,50,52.8909016,30.9758933,260,117,,0.049189,17477,13,28585,9,31715,5,16016,6,29785,3,x,,0.7073717684848237,0.011598303306666663
2022-09-08 10:54:33.132,59,75158337604636654,335,949,449,705,6,0,0,0,49,52.8908266,30.9751633,260,116,,0.049693,17860,13,28909,9,31715,5,16016,6,29941,3,x,,0.6805229079347193,0.011272408288
2022-09-08 10:54:36.132,59,75158337604637648,339,949,449,705,4,0,0,0,52,52.8907416,30.9744083,260,116,,0.05154,17860,13,28909,9,31914,5,16213,6,30062,3,x,,0.5130120004656576,0.008813546167999998
2022-09-08 10:54:39.132,59,75158337604638641,343,949,449,705,4,0,0,0,48,52.8906766,30.9736916,260,116,,0.048636,18242,13,29210,9,105,6,16213,6,30062,3,x,,0.512652019573978,0.00831111454133333
2022-09-08 10:54:42.132,59,75158337604639889,348,949,449,705,5,0,0,0,50,52.890595,30.97296,260,116,,0.049927,18242,13,29210,9,105,6,16407,6,30180,3,x,,0.4879063551184729,0.008119900197333331
2022-09-08 10:54:45.132,59,75158337604640908,352,949,449,705,4,0,0,0,49,52.89054,30.9722466,260,116,,0.048264,18624,13,29504,9,295,6,16407,6,30180,3,x,,0.5257264733963203,0.008457887503999999
2022-09-08 10:54:48.132,60,75158337604642029,356,949,449,705,4,0,0,0,50,52.8904533,30.9715116,260,116,,0.050258,19005,13,29504,9,295,6,16608,6,30322,3,x,,0.5310497076684308,0.008896498736
2022-09-08 10:54:51.132,60,75158337604642894,360,949,449,705,4,0,0,0,52,52.89037,30.9707466,260,115,,0.052167,19005,13,29504,9,523,6,16885,6,30322,3,x,,0.6729357066344623,0.011701679002666665
2022-09-08 10:54:54.132,61,75158337604643887,364,949,449,705,4,0,0,0,50,52.8902916,30.9700066,260,116,,0.050419,19391,13,30225,9,523,6,16885,6,30497,3,x,,1.2504074662329676,0.021014764679999996
2022-09-08 10:54:57.132,62,75158337604644881,368,949,449,705,4,0,0,0,52,52.8902183,30.9692483,260,116,,0.051537,19391,13,30225,9,777,6,17207,6,30497,3,x,,1.3088550338591691,0.022484820626666666
2022-09-08 10:55:00.132,63,75158337604646190,373,949,449,705,5,0,0,0,53,52.89014,30.9684733,260,115,,0.052733,19791,13,30626,9,777,6,17207,6,30710,3,x,,0.8805252102478522,0.015477578637333332
2022-09-08 10:55:03.132,63,75158337604647309,377,949,449,705,4,0,0,0,53,52.8900633,30.9676933,260,115,,0.053035,19791,13,30626,9,1043,6,17522,6,30926,3,x,,0.8129970212878288,0.01437243234133333
2022-09-08 10:55:06.132,63,75158337604648784,383,949,449,705,6,0,0,0,53,52.8899816,30.9669183,260,115,,0.052797,20197,13,31044,9,1328,6,17522,6,30926,3,x,,0.7788765101047409,0.013707447701333333
2022-09-08 10:55:09.132,62,75158337604649863,387,949,449,705,4,0,0,0,52,52.889905,30.9661533,260,117,,0.05204,20596,13,31044,9,1328,6,17890,6,31168,3,x,,0.9856399578785547,0.017097567802666663
2022-09-08 10:55:12.132,61,75158337604651513,393,949,449,705,6,0,0,0,51,52.8898216,30.9653966,260,118,,0.051621,20596,13,31455,9,1594,6,18217,6,31168,3,x,,0.8920506779798918,0.015349516015999997
2022-09-08 10:55:15.132,58,75158337604651845,395,949,449,705,2,0,0,0,50,52.8897466,30.9646716,260,119,,0.049364,20978,13,31455,9,1594,6,18217,6,31369,3,x,,0.93394406498663,0.015367738274666665
2022-09-08 10:55:18.132,56,75158337605177906,402,951,449,705,7,2,0,0,48,52.88968,30.9639633,260,121,,0.048107,20978,13,31825,9,1819,6,18504,6,31369,3,x,,0.8818545081588957,0.01414112494133333
2022-09-08 10:55:21.132,56,75158337605178963,406,951,449,705,4,0,0,0,30,52.8896083,30.9632983,260,122,,0.045334,21340,13,196,10,1819,6,18504,6,31545,3,x,,0.9365312618343847,0.014152236074666664
2022-09-08 10:55:24.132,56,75162735651691217,410,951,449,706,4,0,0,1,61,52.88953,30.9626183,260,123,,0.046458,21340,13,196,10,2045,6,18844,6,31747,3,x,,1.1292658910844204,0.01748781158933333
2022-09-08 10:55:27.132,56,75162735651691407,411,951,449,706,1,0,0,0,47,52.8894683,30.9619333,260,124,,0.046479,21701,13,570,10,2264,6,18844,6,31747,3,x,,1.1590397669485144,0.017957003109333333
2022-09-08 10:55:30.132,56,75162735651691407,411,951,449,706,0,0,0,0,47,52.8894,30.96124,260,124,,0.047143,21701,13,570,10,2264,6,19122,6,31899,3,x,,0.8909004511380268,0.013999906655999999
2022-09-08 10:55:33.132,56,75162735651691858,413,951,449,706,2,0,0,0,31,52.88932,30.9605616,259,125,,0.046388,22060,13,893,10,2453,6,19122,6,31899,3,x,,0.9391754377856342,0.014522156736
2022-09-08 10:55:36.132,55,75162735651692561,416,951,449,706,3,0,0,0,60,52.8892566,30.9599016,260,126,,0.04485,22413,13,893,10,2453,6,19338,6,13,4,x,,0.7052065562541806,0.010542838016
2022-09-08 10:55:39.132,53,75162735651693229,418,951,449,706,2,0,0,0,46,52.88919,30.9592333,260,125,,0.045457,22413,13,1138,10,2584,6,19436,6,13,4,x,,0.29229712053149126,0.004428983402666666
2022-09-08 10:55:42.132,52,75162735651693680,420,951,449,706,2,0,0,0,44,52.8891283,30.958575,260,125,,0.044708,22754,13,1138,10,2584,6,19436,6,62,4,x,,0.3002658096090185,0.004474761271999999
2022-09-08 10:55:45.132,51,75162735651694284,422,951,449,706,2,0,0,0,44,52.8890583,30.9579333,260,124,,0.043762,22754,13,1313,10,2680,6,19510,6,62,4,x,,0.22720401023719208,0.003314300632
2022-09-08 10:55:48.132,51,75162735920130061,424,951,450,706,2,0,1,0,41,52.8889916,30.9573333,260,124,,0.040943,23081,13,1489,10,2680,6,19510,6,100,4,x,,0.24480627096206922,0.003341034384
2022-09-08 10:55:51.132,52,75162735920130387,425,951,450,706,1,0,0,0,44,52.888925,30.9566966,259,124,,0.043366,23081,13,1489,10,2788,6,19649,6,199,4,x,,0.4725767591200479,0.006831254578666666
2022-09-08 10:55:54.132,54,75162735920131378,429,951,450,706,4,0,0,0,46,52.8888533,30.9560166,259,125,,0.046326,23416,13,1811,10,2978,6,19649,6,199,4,,,0.359276457626387,0.005547947058666667
2022-09-08 10:55:57.132,56,75162735920131982,431,951,450,706,2,0,0,0,45,52.8887783,30.9553566,257,124,,0.045071,23772,13,1811,10,2978,6,19917,6,355,4,x,,0.9186947647933262,0.013802163914666668
2022-09-08 10:56:00.136,57,75162735920394894,434,952,450,706,3,1,0,0,33,52.8886449,30.954635,251,124,,0.050649,23772,13,2171,10,3202,6,19917,6,355,4,x,,0.7568413430472469,0.012777752394666667
2022-09-08 10:56:03.136,58,75162735921182370,438,955,450,706,4,3,0,0,48,52.8884816,30.953985,247,124,,0.047252,24143,13,2171,10,3202,6,20222,6,547,4,x,,0.9610073911792093,0.015136507082666667
2022-09-08 10:56:06.136,59,75162735921445536,442,956,450,706,4,1,0,0,68,52.888285,30.9533016,246,124,,0.05081,24143,13,2554,10,3443,6,20552,6,547,4,x,,0.9633681206061797,0.016316244735999998
2022-09-08 10:56:09.136,60,75162735921708964,447,957,450,706,5,1,0,0,50,52.88811,30.9526133,246,125,,0.050126,24524,13,2936,10,3443,6,20552,6,750,4,,,0.9749138760722977,0.016289510983999996
2022-09-08 10:56:12.136,60,75162735921709729,450,957,450,706,3,0,0,0,51,52.887925,30.9519166,247,124,,0.051084,24524,13,2936,10,3686,6,20852,6,934,4,x,,0.8376432623913554,0.014263389471999998
