date;speed;78;64011;64022;64033;64044;delta64011;delta64022;delta64033;delta64044;vodo;lat;lon;dir;alt;engine_speed;distance_gps;201;202;203;204;210;211;212;213;214;215;ain1;ain2
2022-06-28 10:33:16.769;23;73838879492395267;465;432;285;405;12;0;1;0;22;52.4563866;31.0346633;17;128;;0.021911;36095;35;36351;35;35161;33;35544;34;35621;10;x;
2022-06-28 10:33:23.128;25;73838880297704428;475;432;288;405;10;0;3;0;32;52.4566633;31.0348033;17;128;;0.032206;36095;35;36351;35;36607;35;36859;35;35621;10;x;
2022-06-28 10:33:30.523;46;73953229506998613;497;432;288;431;22;0;0;26;90;52.4574400;31.0351700;15;129;;0.089893;37375;39;36351;35;36607;35;36859;35;36889;14;x;
2022-06-28 10:33:33.707;46;73953229507003336;515;432;288;431;18;0;0;0;37;52.4577583;31.0352950;14;128;;0.036403;37375;39;37631;39;37771;39;36859;35;36889;14;x;
2022-06-28 10:33:40.125;45;73953229507531167;529;434;288;431;14;2;0;0;78;52.4584316;31.0356583;18;131;;0.078833;37375;39;37631;39;37771;39;38004;15;38399;40;x;
2022-06-28 10:33:43.339;40;73953229776231443;540;435;289;431;11;1;1;0;42;52.4588833;31.0358666;17;128;;0.052187;38655;40;38911;40;37771;39;38004;15;38399;40;x;
2022-06-28 10:33:49.687;32;73953230581539860;548;435;292;431;8;0;3;0;70;52.4593916;31.0361366;22;126;;0.059424;38655;40;38911;40;39089;40;39214;14;38399;40;x;
2022-06-28 10:33:52.886;24;73953230849976739;553;435;293;431;5;0;1;0;25;52.4595950;31.0362683;19;125;;0.02432;39736;13;38911;40;39089;40;39214;14;39517;64;x;
2022-06-28 10:33:59.343;0;73953237292428591;557;435;317;431;4;0;24;0;12;52.4597066;31.0363116;1;124;;0.012755;39736;13;40191;63;40257;63;39214;14;39517;64;x;
2022-06-28 10:34:02.484;6;73953237292428591;557;435;317;431;0;0;0;0;3;52.4597216;31.0363050;350;123;;0.001727;39736;13;40191;63;40257;63;40619;12;40959;62;x;
2022-06-28 10:34:03.324;8;73953237292428591;557;435;317;431;0;0;0;0;0;52.4597399;31.0362866;317;123;;0.002387;39736;13;40191;63;40257;63;40619;12;40959;62;x;
2022-06-28 10:34:04.425;9;73962033385450876;557;435;317;433;0;0;0;2;2;52.4597533;31.0362483;289;123;;0.002993;39736;13;41337;62;40257;63;40619;12;40959;62;x;
2022-06-28 10:34:05.425;10;73988421664779901;558;436;317;439;1;1;0;6;3;52.4597450;31.0362033;242;123;;0.003186;39736;13;41337;62;40257;63;40619;12;40959;62;x;
2022-06-28 10:34:06.390;16;73997217759112913;558;441;317;441;0;5;0;2;8;52.4597116;31.0361566;216;123;;0.00488;39736;13;41337;62;40257;63;40619;12;40959;62;x;
2022-06-28 10:34:08.964;30;73997217766452856;558;469;317;441;0;28;0;0;15;52.4595916;31.0360633;206;122;;0.014769;41215;62;41337;62;40257;63;40619;12;40959;62;x;
2022-06-28 10:34:12.167;63;74067586513777129;561;481;317;457;3;12;0;16;49;52.4591800;31.0358083;199;122;;0.048934;41215;62;41337;62;41501;10;41884;60;40959;62;x;
2022-06-28 10:34:18.234;77;74344663443984981;594;481;317;520;33;0;0;63;125;52.4579316;31.0351366;196;117;;0.146127;42363;59;41337;62;41501;10;41884;60;42025;9;x;
2022-06-28 10:34:18.605;77;74344663444248359;599;482;317;520;5;1;0;0;21;52.4579316;31.0351366;196;117;;0;42363;59;41337;62;41501;10;41884;60;42025;9;x;
2022-06-28 10:34:21.808;76;74344663444513731;611;483;317;520;12;1;0;0;65;52.4573683;31.0348883;196;116;;0.064874;42363;59;42606;58;43007;57;41884;60;42025;9;x;
2022-06-28 10:34:28.167;73;74344663981389739;631;483;319;520;20;0;2;0;129;52.4562566;31.0343483;197;117;;0.128953;42363;59;42606;58;43007;57;43016;57;43440;29;x;
2022-06-28 10:34:31.367;70;74344664249827593;641;483;320;520;10;0;1;0;80;52.4555683;31.0340050;197;118;;0.080015;43775;30;44018;30;43007;57;43016;57;43440;29;x;
2022-06-28 10:34:37.765;63;74344665055399381;653;484;323;520;12;1;3;0;109;52.4546500;31.0334266;200;120;;0.109404;43775;30;44018;30;44161;9;44347;59;43440;29;x;
2022-06-28 10:34:40.968;59;74344665324097633;656;485;324;520;3;1;1;0;51;52.4542283;31.0331666;197;118;;0.050106;44925;58;44018;30;44161;9;44347;59;44564;8;x;
2022-06-28 10:34:47.539;50;74344665860972821;673;485;326;520;17;0;2;0;92;52.4533150;31.0327016;197;118;;0.10636;44925;58;45075;56;45412;54;44347;59;44564;8;x;
2022-06-28 10:34:50.566;45;74344666129409756;678;485;327;520;5;0;1;0;55;52.4529616;31.0325083;198;117;;0.041434;44925;58;45075;56;45412;54;45583;53;45910;52;x;
2022-06-28 10:34:56.925;39;74344666397848563;691;485;328;520;13;0;1;0;72;52.4523450;31.0321983;198;116;;0.071729;46095;25;46362;50;45412;54;45583;53;45910;52;x;
2022-06-28 10:35:00.128;37;74344666397849292;694;485;328;520;3;0;0;0;34;52.4520550;31.0320650;197;120;;0.033497;46095;25;46362;50;46619;26;47007;2;45910;52;x;
2022-06-28 10:35:06.527;32;74344666666287613;705;485;329;520;11;0;1;0;65;52.4515000;31.0317450;199;120;;0.065431;47584;3;46362;50;46619;26;47007;2;47168;27;x;
2022-06-28 10:35:09.726;32;74344666666288322;708;485;329;520;3;0;0;0;28;52.4512683;31.0316000;199;120;;0.027582;47584;3;47832;4;48101;5;47007;2;47168;27;x;
2022-06-28 10:35:16.386;23;74344666934725123;714;485;330;520;6;0;1;0;48;52.4508150;31.0313066;203;120;;0.0542;47584;3;47832;4;48101;5;48190;30;48401;6;x;
2022-06-28 10:35:19.343;17;74344667203423845;718;486;331;520;4;1;1;0;17;52.4506800;31.0312183;201;120;;0.016165;48724;31;49151;32;48101;5;48190;30;48401;6;x;
2022-06-28 10:35:25.687;0;74344668008999301;745;487;334;520;27;1;3;0;19;52.4505616;31.0311450;199;119;;0.014075;48724;31;49151;32;49407;32;49663;32;48401;6;x;
2022-06-28 10:35:28.902;0;74344669619612156;745;487;340;520;0;0;6;0;0;52.4505633;31.0311450;199;119;;0.000189;50175;32;49151;32;49407;32;49663;32;49919;32;x;
2022-06-28 10:35:35.343;0;74344669619612156;745;487;340;520;0;0;0;0;0;52.4505633;31.0311450;199;119;;0;50175;32;50431;32;50687;32;49663;32;49919;32;x;
2022-06-28 10:35:38.519;24;74349067666188583;1001;487;340;521;256;0;0;1;9;52.4504816;31.0311250;190;119;;0.009188;50175;32;50431;32;50687;32;50792;32;51136;37;x;
2022-06-28 10:35:44.890;49;74555775852412943;768;488;340;568;-233;1;0;47;70;52.4498900;31.0307650;199;120;;0.070181;51455;39;51711;39;50687;32;50792;32;51136;37;x;
2022-06-28 10:35:48.160;51;74564571945437427;776;488;340;570;8;0;0;2;44;52.4495116;31.0305783;199;122;;0.04395;51455;39;51711;39;51818;39;52223;40;51136;37;x;
2022-06-28 10:35:54.449;52;74564572214138911;792;489;341;570;16;1;1;0;102;52.4486366;31.0301283;198;124;;0.101992;52735;40;51711;39;51818;39;52223;40;52479;40;x;
2022-06-28 10:35:57.648;53;74564572482576867;801;489;342;570;9;0;1;0;28;52.4482716;31.0299050;198;122;;0.043328;52735;40;52946;40;53090;14;52223;40;52479;40;x;
2022-06-28 10:36:04.050;54;74564572482579776;813;489;342;570;12;0;0;0;104;52.4475083;31.0295650;196;115;;0.087972;52735;40;52946;40;53090;14;53296;15;53759;65;x;
2022-06-28 10:36:07.222;55;74564572482584029;829;489;342;570;16;0;0;0;45;52.4471200;31.0293850;195;115;;0.04488;53769;65;54087;64;53090;14;53296;15;53759;65;x;
2022-06-28 10:36:13.613;56;74564572751022350;841;489;343;570;12;0;1;0;108;52.4461733;31.0289850;193;118;;0.108734;53769;65;54087;64;54378;63;54660;12;53759;65;x;
2022-06-28 10:36:16.828;55;74564572751023471;845;489;343;570;4;0;0;0;31;52.4457650;31.0288333;192;118;;0.046564;55093;11;54087;64;54378;63;54660;12;54880;62;x;
2022-06-28 10:36:23.210;52;74564573019461215;854;489;344;570;9;0;1;0;105;52.4449816;31.0285483;192;119;;0.089251;55093;11;55364;61;55597;60;54660;12;54880;62;x;
2022-06-28 10:36:25.503;49;74564573019462689;860;489;344;570;6;0;0;0;15;52.4446100;31.0283500;208;123;;0.043463;55093;11;55364;61;55597;60;55854;59;56106;58;x;
2022-06-28 10:36:26.453;48;74564573287898839;862;489;345;570;2;0;1;0;29;52.4445000;31.0282600;217;123;;0.013672;55093;11;55364;61;55597;60;55854;59;56106;58;x;
2022-06-28 10:36:29.070;48;74564573290783513;867;500;345;570;5;11;0;0;27;52.4443350;31.0279383;232;123;;0.028504;55093;11;56613;56;55597;60;55854;59;56106;58;x;
2022-06-28 10:36:31.328;46;74564573564464192;876;520;346;570;9;20;1;0;43;52.4441450;31.0274383;249;121;;0.039946;55093;11;56613;56;55597;60;55854;59;56106;58;x;
2022-06-28 10:36:32.890;46;74564573565513874;880;524;346;570;4;4;0;0;12;52.4441216;31.0272450;258;120;;0.013361;56336;31;56613;56;55597;60;55854;59;56106;58;x;
2022-06-28 10:36:35.316;49;74564573566563611;885;528;346;570;5;4;0;0;41;52.4441283;31.0266416;275;120;;0.040915;56336;31;56613;56;56859;54;57112;2;56106;58;x;
2022-06-28 10:36:36.144;49;74564573567875121;888;533;346;570;3;5;0;0;14;52.4441283;31.0266416;275;120;;0;56336;31;56613;56;56859;54;57112;2;56106;58;x;
2022-06-28 10:36:42.492;51;74568971617799214;908;546;346;571;20;13;0;1;100;52.4441933;31.0251600;277;124;;0.100707;57639;26;56613;56;56859;54;57112;2;57360;51;x;
2022-06-28 10:36:45.703;51;74568971618063434;916;547;346;571;8;1;0;0;43;52.4442350;31.0245300;274;122;;0.042963;57639;26;58082;27;58212;28;57112;2;57360;51;x;
2022-06-28 10:36:52.089;45;74568971886764956;931;548;347;571;15;1;1;0;82;52.4443066;31.0233333;275;120;;0.081521;57639;26;58082;27;58212;28;58541;29;58679;31;x;
2022-06-28 10:36:55.347;38;74568972155204272;946;548;348;571;15;0;1;0;35;52.4444050;31.0226633;288;119;;0.046723;58899;7;59382;32;58212;28;58541;29;58679;31;x;
2022-06-28 10:37:01.730;34;74568972424695150;973;552;349;571;27;4;1;0;73;52.4446683;31.0218950;281;119;;0.059756;58899;7;59382;32;59422;34;59675;10;58679;31;x;
2022-06-28 10:37:03.304;31;74568972424695762;975;552;349;571;2;0;0;0;0;52.4446366;31.0216350;260;118;;0.017976;58899;7;59382;32;59422;34;59675;10;60068;35;x;
2022-06-28 10:37:04.972;31;74568973235511405;992;573;352;571;17;21;3;0;18;52.4445900;31.0215166;245;118;;0.009555;60304;60;59382;32;59422;34;59675;10;60068;35;x;
2022-06-28 10:37:10.332;29;74573371565402078;999;630;353;572;7;57;1;1;50;52.4444050;31.0208950;264;117;;0.046897;60304;60;59382;32;60927;10;59675;10;60068;35;x;
2022-06-28 10:37:11.917;33;74573371565408644;1;631;353;572;-998;1;0;0;8;52.4444000;31.0207616;265;117;;0.009061;60304;60;60444;60;60927;10;59675;10;60068;35;x;
2022-06-28 10:37:14.597;38;74590963751715914;4;632;353;576;3;1;0;4;31;52.4443983;31.0202816;267;118;;0.032543;60304;60;60444;60;60927;10;61183;10;61439;10;x;
2022-06-28 10:37:20.972;46;74604157891261653;52;632;353;579;48;0;0;3;81;52.4444033;31.0192416;267;117;;0.07051;61695;10;61951;10;60927;10;61183;10;61439;10;x;
2022-06-28 10:37:24.144;50;74608555937779180;77;632;353;580;25;0;0;1;39;52.4443633;31.0186716;259;119;;0.038899;61695;10;61951;10;62207;10;62463;10;61439;10;x;
2022-06-28 10:37:30.531;51;74612953984315302;175;632;353;581;98;0;0;1;105;52.4440950;31.0172000;252;120;;0.104136;62873;60;61951;10;62207;10;62463;10;62512;10;x;
2022-06-28 10:37:33.718;51;74612953984320957;197;632;353;581;22;0;0;0;40;52.4439766;31.0166300;250;124;;0.040826;62873;60;63184;9;63402;8;62463;10;62512;10;x;
2022-06-28 10:37:40.132;56;74617352299286960;273;632;354;582;76;0;1;1;90;52.4436899;31.0153983;247;127;;0.089387;62873;60;63184;9;63402;8;63505;58;63999;9;x;
2022-06-28 10:37:43.414;57;74621750345805036;300;632;354;583;27;0;0;1;51;52.4434350;31.0144983;245;130;;0.067283;64255;9;64361;9;63402;8;63505;58;63999;9;x;
2022-06-28 10:37:49.734;55;74626148392343578;408;632;354;584;108;0;0;1;108;52.4430900;31.0132650;245;129;;0.092;64255;9;64361;9;64528;34;64906;10;63999;9;x;
2022-06-28 10:37:52.902;56;74626148660810005;529;632;355;584;121;0;1;0;33;52.4429100;31.0126166;247;128;;0.048305;65344;59;64361;9;64528;34;64906;10;65050;60;x;
2022-06-28 10:37:59.351;52;74626148660832048;615;632;355;584;86;0;0;0;109;52.4425350;31.0111500;248;126;;0.107827;65344;59;255;7;511;7;64906;10;65050;60;x;
2022-06-28 10:38:02.488;37;74626149197704683;621;632;357;584;6;0;2;0;42;52.4424116;31.0106166;249;127;;0.038681;65344;59;255;7;511;7;767;7;1023;7;x;
2022-06-28 10:38:08.894;0;74626156713901744;638;632;385;584;17;0;28;0;36;52.4423300;31.0102450;248;128;;0.026779;1279;7;1535;7;511;7;767;7;1023;7;x;
2022-06-28 10:38:12.343;0;74626158324514325;638;632;391;584;0;0;6;0;0;52.4423283;31.0102483;248;128;;0.000293;1279;7;1535;7;1791;7;2047;7;1023;7;x;
2022-06-28 10:38:18.492;0;74626158324514325;638;632;391;584;0;0;0;0;0;52.4423283;31.0102483;248;128;;0;2559;7;1535;7;1791;7;2047;7;2303;7;x;
2022-06-28 10:38:21.667;0;74626158324514325;638;632;391;584;0;0;0;0;0;52.4423283;31.0102483;248;128;;0;2559;7;2815;7;3032;7;2047;7;2303;7;x;
2022-06-28 10:38:28.054;0;74626158324514325;638;632;391;584;0;0;0;0;0;52.4423283;31.0102483;248;128;;0;2559;7;2815;7;3032;7;3113;32;3500;57;x;
2022-06-28 10:38:31.296;0;74626158324514325;638;632;391;584;0;0;0;0;0;52.4423283;31.0102483;248;128;;0;3654;6;3855;31;3032;7;3113;32;3500;57;x;
2022-06-28 10:38:37.656;31;74678934882647672;638;632;391;596;0;0;0;12;22;52.4422600;31.0099783;246;128;;0.019819;3654;6;3855;31;4189;5;4389;30;3500;57;x;
2022-06-28 10:38:40.855;46;74766895812871784;646;632;391;616;8;0;0;20;34;52.4421633;31.0094966;248;131;;0.034384;4961;31;3855;31;4189;5;4389;30;4633;55;x;
2022-06-28 10:38:47.257;57;74815274324767714;691;633;391;627;45;1;0;11;108;52.4418000;31.0080300;248;130;;0.107332;4961;31;5188;32;5401;33;4389;30;4633;55;x;
2022-06-28 10:38:50.453;53;74815274861907763;719;634;393;627;28;1;2;0;44;52.4416533;31.0074316;250;130;;0.04373;4961;31;5188;32;5401;33;5682;34;5956;35;x;
2022-06-28 10:38:56.816;49;74815276472789005;744;635;399;627;25;1;6;0;83;52.4414033;31.0062733;249;133;;0.083311;6159;36;6426;35;5401;33;5682;34;5956;35;x;
2022-06-28 10:39:00.011;51;74815277010447951;750;638;401;627;6;3;2;0;45;52.4412600;31.0056583;251;133;;0.04464;6159;36;6426;35;6671;36;6996;36;5956;35;x;
2022-06-28 10:39:06.402;39;74815278621326924;766;639;407;627;16;1;6;0;83;52.4410533;31.0044783;251;131;;0.083243;7495;61;6426;35;6671;36;6996;36;7233;61;x;
2022-06-28 10:39:09.589;30;74815279426633978;768;639;410;627;2;0;3;0;21;52.4409766;31.0040650;251;130;;0.029292;7495;61;7720;60;7996;59;6996;36;7233;61;x;
2022-06-28 10:39:16.015;0;74815288016569794;773;639;442;627;5;0;32;0;27;52.4409066;31.0038216;241;130;;0.018247;7495;61;7720;60;7996;59;8447;58;8510;58;x;
2022-06-28 10:39:19.257;0;74815292043101594;773;639;457;627;0;0;15;0;0;52.4409066;31.0038200;241;130;;0.000108;8959;57;8980;57;7996;59;8447;58;8510;58;x;
2022-06-28 10:39:25.574;0;74815292043101594;773;639;457;627;0;0;0;0;0;52.4409050;31.0038183;241;130;;0.000212;8959;57;8980;57;9280;56;9518;55;8510;58;x;
2022-06-28 10:39:28.769;0;74815292043159694;1000;639;457;627;227;0;0;0;0;52.4409033;31.0038233;241;131;;0.000388;10016;52;8980;57;9280;56;9518;55;9786;54;x;
2022-06-28 10:39:35.179;0;74815292043101594;773;639;457;627;-227;0;0;0;0;52.4409050;31.0038216;241;131;;0.000221;10016;52;10257;51;10511;50;9518;55;9786;54;x;
2022-06-28 10:39:38.425;0;74815292043101594;773;639;457;627;0;0;0;0;0;52.4409050;31.0038216;241;131;;0;10016;52;10257;51;10511;50;10968;26;11028;29;x;
2022-06-28 10:39:44.777;0;74815292139046310;773;1005;457;627;0;366;0;0;0;52.4409050;31.0038216;241;131;;0;11284;30;11552;31;10511;50;10968;26;11028;29;x;
2022-06-28 10:39:47.949;0;74815292043101594;773;639;457;627;0;-366;0;0;0;52.4409050;31.0038216;241;131;;0;11284;30;11552;31;11859;32;12110;33;11028;29;x;
2022-06-28 10:39:54.351;21;74815292043101594;773;639;457;627;0;0;0;0;4;52.4408783;31.0036933;250;131;;0.009192;12567;10;11552;31;11859;32;12110;33;12331;34;x;
2022-06-28 10:39:56.328;22;74872466647745984;773;639;457;640;0;0;0;13;12;52.4408216;31.0035350;231;131;;0.012449;12567;10;13055;35;11859;32;12110;33;12331;34;x;
2022-06-28 10:39:57.593;23;74925243205879462;774;639;457;652;1;0;0;12;6;52.4407750;31.0034750;213;130;;0.006589;12567;10;13055;35;13260;35;12110;33;12331;34;x;
2022-06-28 10:39:59.914;21;74929641254489174;780;647;457;653;6;8;0;1;13;52.4406633;31.0034233;183;130;;0.012909;12567;10;13055;35;13260;35;12110;33;13667;11;x;
2022-06-28 10:40:01.324;30;74929641257898498;786;660;457;653;6;13;0;0;7;52.4405166;31.0034983;158;130;;0.017091;12567;10;13055;35;13260;35;12110;33;13667;11;x;
2022-06-28 10:40:03.984;40;74951631498585597;805;691;457;658;19;31;0;5;40;52.4403300;31.0036450;153;131;;0.023015;12567;10;13055;35;13260;35;13339;60;13667;11;x;
2022-06-28 10:40:07.218;43;74969223684631581;812;691;457;662;7;0;0;4;35;52.4400466;31.0038700;153;131;;0.035019;13842;36;14259;61;13260;35;13339;60;13667;11;x;
2022-06-28 10:40:13.578;33;74973622268540655;822;693;459;663;10;2;2;1;82;52.4393933;31.0044450;152;131;;0.082462;13842;36;14259;61;14591;60;14620;60;13667;11;x;
2022-06-28 10:40:16.789;26;74973623342545362;825;694;463;663;3;1;4;0;19;52.4391750;31.0046366;153;130;;0.027538;15152;59;14259;61;14591;60;14620;60;15042;9;x;
2022-06-28 10:40:23.175;0;74973626832206433;826;694;476;663;1;0;13;0;33;52.4389833;31.0048033;152;130;;0.024133;15152;59;15521;59;15755;58;14620;60;15042;9;x;
2022-06-28 10:40:26.375;0;74973628979690123;826;694;484;663;0;0;8;0;0;52.4389866;31.0048016;152;130;;0.000385;15152;59;15521;59;15755;58;15950;57;16383;56;x;
2022-06-28 10:40:32.777;32;75114366468046369;830;694;484;695;4;0;0;32;33;52.4387183;31.0050250;154;132;;0.033466;16639;56;16678;56;15755;58;15950;57;16383;56;x;
2022-06-28 10:40:35.960;37;75136356700605628;844;694;484;700;14;0;0;5;34;52.4384383;31.0051983;155;132;;0.033286;16639;56;16678;56;17006;55;17190;54;16383;56;;
2022-06-28 10:40:42.375;57;75241909816875290;857;694;484;724;13;0;0;24;103;52.4376200;31.0059183;152;137;;0.103283;17869;52;16678;56;17006;55;17190;54;17582;53;x;
2022-06-28 10:40:45.554;55;75241910353751055;876;694;486;724;19;0;2;0;29;52.4372716;31.0062400;150;140;;0.044469;17869;52;17964;26;18347;27;17190;54;17582;53;x;
2022-06-28 10:40:51.937;45;75241911160111333;896;698;489;724;20;4;3;0;99;52.4366000;31.0067800;151;143;;0.083191;17869;52;17964;26;18347;27;18503;28;18703;3;x;
2022-06-28 10:40:55.218;41;75241911428548326;902;698;490;724;6;0;1;0;35;52.4363166;31.0070116;153;143;;0.035217;19199;4;19455;4;18347;27;18503;28;18703;3;x;
2022-06-28 10:41:01.539;14;75241914381342107;917;698;501;724;15;0;11;0;54;52.4358833;31.0073816;152;146;;0.054334;19199;4;19455;4;19584;4;19727;29;18703;3;x;
2022-06-28 10:41:04.738;0;75241916797261723;919;698;510;724;2;0;9;0;5;52.4358450;31.0074250;154;148;;0.005178;20472;6;19455;4;19584;4;19727;29;20101;5;x;
2022-06-28 10:41:11.097;0;75241919213180960;920;698;519;724;1;0;9;0;0;52.4358250;31.0074500;154;148;;0.002797;20472;6;20735;7;20903;7;19727;29;20101;5;x;
2022-06-28 10:41:14.355;28;75290297724803321;920;698;519;735;0;0;0;11;17;52.4356650;31.0076050;155;151;;0.020668;20472;6;20735;7;20903;7;21247;32;21350;32;x;
2022-06-28 10:41:20.699;41;75373860608515700;926;698;519;754;6;0;0;19;72;52.4351500;31.0080516;156;150;;0.064794;21521;33;21870;8;20903;7;21247;32;21350;32;x;
2022-06-28 10:41:23.894;41;75373860608516713;930;698;519;754;4;0;0;0;42;52.4348016;31.0082733;153;142;;0.041565;21521;33;21870;8;22152;58;22301;57;21350;32;x;
2022-06-28 10:41:30.355;37;75373861145392908;951;698;521;754;21;0;2;0;85;52.4340950;31.0087500;154;139;;0.084981;22808;55;21870;8;22152;58;22301;57;22602;56;x;
2022-06-28 10:41:33.492;29;75373861413829874;956;698;522;754;5;0;1;0;22;52.4338400;31.0089333;157;137;;0.030967;22808;55;23101;54;23321;53;22301;57;22602;56;;
2022-06-28 10:41:39.898;0;75373866245669341;961;698;540;754;5;0;18;0;27;52.4336866;31.0090450;150;127;;0.018668;22808;55;23101;54;23321;53;23612;52;23828;51;x;
2022-06-28 10:41:43.300;10;75373868393152823;961;698;548;754;0;0;8;0;0;52.4336233;31.0091033;164;130;;0.008075;24194;27;24456;28;23321;53;23612;52;23828;51;x;
2022-06-28 10:41:49.460;40;75527800021044058;971;698;548;789;10;0;0;35;65;52.4331550;31.0094133;157;132;;0.056169;24194;27;24456;28;24600;29;25087;30;23828;51;x;
2022-06-28 10:41:52.660;41;75532198067557881;981;698;548;790;10;0;0;1;23;52.4328750;31.0096233;158;132;;0.034245;25459;31;24456;28;24600;29;25087;30;25155;30;x;
2022-06-28 10:41:59.058;42;75536596114335711;999;699;548;791;18;1;0;1;80;52.4323100;31.0100266;156;135;;0.068536;25459;31;25742;32;25970;34;25087;30;25155;30;x;
2022-06-28 10:42:02.242;49;75536596114080897;4;699;548;791;-995;0;0;0;37;52.4318883;31.0103183;158;137;;0.050905;25459;31;25742;32;25970;34;26367;35;26623;35;x;
2022-06-28 10:42:08.621;46;75545392207107908;23;699;548;793;19;0;0;2;97;52.4312100;31.0108283;156;143;;0.082995;26694;35;27075;36;25970;34;26367;35;26623;35;x;
2022-06-28 10:42:11.820;48;75545392207109848;30;699;548;793;7;0;0;0;40;52.4308833;31.0110750;157;144;;0.040004;26694;35;27075;36;27391;37;27445;37;26623;35;;
2022-06-28 10:42:18.218;45;75545392475554538;66;699;549;793;36;0;1;0;79;52.4302183;31.0114833;156;142;;0.078979;27997;10;27075;36;27391;37;27445;37;27760;61;x;
2022-06-28 10:42:21.492;44;75545392475560939;91;699;549;793;25;0;0;0;41;52.4297983;31.0118100;157;140;;0.051703;27997;10;28207;60;28499;9;27445;37;27760;61;x;
2022-06-28 10:42:27.820;41;75545392743999593;104;699;550;793;13;0;1;0;82;52.4291900;31.0121216;157;139;;0.070882;27997;10;28207;60;28499;9;28729;59;28974;8;x;
2022-06-28 10:42:31.031;40;75545392744005161;126;699;550;793;22;0;0;0;36;52.4288816;31.0122783;157;145;;0.035911;29251;58;29535;57;28499;9;28729;59;28974;8;x;
2022-06-28 10:42:37.421;36;75549790790520444;142;699;550;794;16;0;0;1;73;52.4282633;31.0126000;156;155;;0.072149;29251;58;29535;57;29743;56;29991;55;28974;8;x;
2022-06-28 10:42:40.664;33;75554188837033438;149;699;550;795;7;0;0;1;31;52.4280183;31.0127850;158;157;;0.03;30510;53;29535;57;29743;56;29991;55;30276;54;x;
2022-06-28 10:42:47.023;42;75562984930056925;154;699;550;797;5;0;0;2;63;52.4274983;31.0131566;155;159;;0.06309;30510;53;30804;52;30998;51;29991;55;30276;54;x;
2022-06-28 10:42:50.222;40;75567382976569404;160;699;550;798;6;0;0;1;51;52.4270916;31.0135000;156;160;;0.050879;30510;53;30804;52;30998;51;31256;27;31619;28;x;
