date,speed,rowdata,z,y,x_m,x_p,delta64011,delta64022,delta64033,delta64044,vodo,lat,lon,dir,alt,engine_speed,distance_gps,sum_ES,mark_ind1,sum_ES_APP,mark_ind2,sum_ES_2_APP,mark_ind3,sum_ES_APP_2,mark_ind4,sum_ES_2_APP_2,mark_ind5,AnIn1,AnIn2,consum_l,consum_t
2022-08-16 08:09:35.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:09:38.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:09:41.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:09:44.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:09:47.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:09:50.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:09:53.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:09:56.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:09:59.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:02.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:05.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:08.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:11.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:14.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:17.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:20.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:23.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:26.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:29.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:32.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:35.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:38.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:41.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:44.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:47.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:50.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:53.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:56.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:10:59.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:02.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:05.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:08.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:11.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:14.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:17.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:20.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:23.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:26.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:29.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:32.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:35.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:38.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:41.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:44.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:47.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:50.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:53.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:56.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:11:59.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:02.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:05.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:08.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:11.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:14.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:17.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:20.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:23.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:26.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:29.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:32.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:35.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:38.000,0,72246728822561382,794.0,1001.0,69.0,43.0,0,846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:41.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,-846,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:44.000,0,72246728600787636,794.0,155.0,69.0,43.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:46.000,0,72246728600788279,797.0,155.0,69.0,43.0,3,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:49.000,0,72343485624033358,800.0,155.0,69.0,65.0,3,0,0,22,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:52.000,0,72563387949588748,801.0,155.0,69.0,115.0,1,0,0,50,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:54.000,0,72607368414704660,820.0,155.0,69.0,125.0,19,0,0,10,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:12:57.000,0,72607368683140500,821.0,155.0,70.0,125.0,1,0,1,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:00.000,0,72607368951576030,821.0,155.0,71.0,125.0,0,0,1,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:03.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,1,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:06.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:09.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:12.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:15.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:18.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:21.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:24.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:27.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:30.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:33.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:36.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:39.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:42.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:45.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:48.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,202,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:51.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:54.000,0,0,0.0,0.0,0.0,0.0,-821,-155,-72,-125,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:13:57.000,0,72607369220011347,821.0,155.0,72.0,125.0,821,155,72,125,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:00.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:03.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:06.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:09.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:12.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:15.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:18.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:21.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:24.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
2022-08-16 08:14:27.000,0,72607369220011347,821.0,155.0,72.0,125.0,0,0,0,0,,52.383015,31.3402383,172,152,0,0.0,203,0,246,0,130,0,307,0,166,0,x,,0.0,0.0
