date;speed;78;64011;64022;64033;64044;delta64011;delta64022;delta64033;delta64044;vodo;lat;lon;dir;alt;engine_speed;distance_gps;201;202;203;204;210;211;212;213;214;215;ain1;ain2
2022-08-10 12:23:25.000;8;72765724496630194;529;540;167;161;23;1;1;0;;52.3429716;30.9171950;128;115;0;0.006686;940;0;1205;0;674;0;1644;0;942;0;x;
2022-08-10 12:23:28.000;10;72765724496633773;543;540;167;161;14;0;0;0;;52.3429266;30.9172916;129;115;0;0.008255;942;0;1206;0;674;0;1644;0;942;0;x;
2022-08-10 12:23:31.000;14;72765724497170176;591;542;167;161;48;2;0;0;;52.3428683;30.9174183;125;115;0;0.010778;942;0;1206;0;675;0;1645;0;943;0;x;
2022-08-10 12:23:34.000;10;72765724497174626;608;542;167;161;17;0;0;0;;52.3428133;30.9175550;121;115;0;0.011122;945;0;1208;0;675;0;1645;0;943;0;x;
2022-08-10 12:23:37.000;13;72765724497184180;645;542;167;161;37;0;0;0;;52.3427533;30.9176950;126;115;0;0.011621;947;0;1208;0;675;0;1646;0;943;0;x;
2022-08-10 12:23:40.000;14;72765724765627460;676;542;168;161;31;0;1;0;;52.3426866;30.9178416;130;115;0;0.012421;947;0;1210;0;676;0;1646;0;943;0;x;
2022-08-10 12:23:43.000;14;72765724765893858;692;543;168;161;16;1;0;0;;52.3426183;30.9179800;129;115;0;0.01209;950;0;1210;0;676;0;1648;0;944;0;x;
2022-08-10 12:23:46.000;16;72765724765899269;714;543;168;161;22;0;0;0;;52.3425400;30.9181333;131;115;0;0.013578;950;0;1213;0;678;0;1650;0;944;0;x;
2022-08-10 12:23:49.000;13;72770122812416923;739;543;168;162;25;0;0;1;;52.3424650;30.9182750;129;115;0;0.01274;953;0;1215;0;678;0;1650;0;945;0;x;
2022-08-10 12:23:52.000;10;72770123081121595;767;544;169;162;28;1;1;0;;52.3424083;30.9183933;125;115;0;0.010217;953;0;1215;0;679;0;1651;0;945;0;x;
2022-08-10 12:23:55.000;7;72770123349562964;790;544;170;162;23;0;1;0;;52.3423683;30.9184866;125;115;0;0.007745;955;0;1216;0;679;0;1651;0;945;0;x;
2022-08-10 12:23:58.000;9;72770123618010821;838;544;171;162;48;0;1;0;;52.3423100;30.9185483;178;115;0;0.007722;956;0;1216;0;679;0;1651;0;946;0;x;
2022-08-10 12:24:00.000;8;72770123618535922;841;546;171;162;3;2;0;0;;52.3422900;30.9185433;201;115;0;0.00225;956;0;1217;0;679;0;1651;0;946;0;x;
2022-08-10 12:24:02.000;0;72770124156459128;856;550;173;162;15;4;2;0;;52.3422516;30.9185250;199;115;0;0.004448;956;0;1217;0;679;0;1652;0;946;0;x;
2022-08-10 12:24:03.000;0;72770124425157503;859;551;174;162;3;1;1;0;;52.3422500;30.9185250;199;115;0;0.000178;956;0;1217;0;679;0;1652;0;946;0;x;
2022-08-10 12:24:05.000;0;72770125498900541;864;551;178;162;5;0;4;0;;52.3422466;30.9185216;199;115;0;0.000443;958;0;1218;0;679;0;1652;0;946;0;x;
2022-08-10 12:24:08.000;0;72770125498900835;865;551;178;162;1;0;0;0;;52.3422466;30.9185216;199;115;0;0;958;0;1218;0;679;0;1652;0;946;0;x;
2022-08-10 12:24:11.000;9;72770125498900835;865;551;178;162;0;0;0;0;;52.3421949;30.9184566;214;115;0;0.007251;960;0;1219;0;680;0;1652;0;946;0;x;
2022-08-10 12:24:14.000;10;72783319638434817;868;551;178;165;3;0;0;3;;52.3421283;30.9183766;214;116;0;0.009188;960;0;1219;0;680;0;1653;0;946;0;x;
2022-08-10 12:24:17.000;10;72783319638699517;877;552;178;165;9;1;0;0;;52.3420583;30.9182966;212;116;0;0.009496;962;0;1221;0;681;0;1653;0;946;0;x;
2022-08-10 12:24:20.000;13;72783319638701854;887;552;178;165;10;0;0;0;;52.3419850;30.9182100;215;117;0;0.010055;964;0;1221;0;681;0;1654;0;947;0;x;
2022-08-10 12:24:23.000;14;72787717685217099;903;552;178;166;16;0;0;1;;52.3418966;30.9181066;214;117;0;0.012085;964;0;1222;0;681;0;1655;0;947;0;x;
2022-08-10 12:24:26.000;12;72787717685232080;961;552;178;166;58;0;0;0;;52.3418100;30.9180133;211;117;0;0.011532;967;0;1224;0;681;0;1655;0;947;0;x;
2022-08-10 12:24:29.000;9;72787717954196558;980;554;179;166;19;2;1;0;;52.3417416;30.9179316;215;117;0;0.009418;967;0;1224;0;682;0;1656;0;947;0;x;
2022-08-10 12:24:32.000;10;72787717954197234;982;554;179;166;2;0;0;0;;52.3416816;30.9178666;212;117;0;0.008003;969;0;1225;0;682;0;1656;0;947;0;x;
2022-08-10 12:24:35.000;13;72792116000709392;987;554;179;167;5;0;0;1;;52.3416033;30.9177850;211;118;0;0.010324;969;0;1225;0;682;0;1657;0;948;0;x;
2022-08-10 12:24:38.000;12;72796514047485041;996;555;179;168;9;1;0;1;;52.3415183;30.9176950;215;118;0;0.01126;971;0;1227;0;683;0;1657;0;948;0;x;
2022-08-10 12:24:41.000;12;72796514047233039;12;555;179;168;-984;0;0;0;;52.3414433;30.9176150;212;117;0;0.009957;974;0;1227;0;683;0;1658;0;948;0;x;
2022-08-10 12:24:44.000;11;72796514047761109;26;557;179;168;14;2;0;0;;52.3413633;30.9175250;215;117;0;0.010797;974;0;1229;0;684;0;1659;0;948;0;x;
2022-08-10 12:24:47.000;9;72796514316198680;35;557;180;168;9;0;1;0;;52.3412966;30.9174500;210;117;0;0.009001;976;0;1230;0;684;0;1659;0;949;0;x;
2022-08-10 12:24:51.000;8;72796514316204539;57;557;180;168;22;0;0;0;;52.3412400;30.9173966;216;117;0;0.007266;976;0;1230;0;684;0;1659;0;949;0;x;
2022-08-10 12:24:53.000;9;72796514316205252;60;557;180;168;3;0;0;0;;52.3412033;30.9173150;257;117;0;0.006886;977;0;1231;0;684;0;1659;0;949;0;x;
2022-08-10 12:24:55.000;10;72796514585165987;64;559;181;168;4;2;1;0;;52.3412016;30.9172733;279;117;0;0.00284;977;0;1231;0;685;0;1662;0;949;0;x;
2022-08-10 12:24:57.000;18;72796514586216136;70;563;181;168;6;4;0;0;;52.3412450;30.9170950;301;117;0;0.013042;980;0;1231;0;685;0;1662;0;950;0;x;
2022-08-10 12:24:59.000;20;72809708727846967;72;571;181;171;2;8;0;3;;52.3413083;30.9169550;306;117;0;0.011836;980;0;1235;0;687;0;1662;0;950;0;x;
2022-08-10 12:25:02.000;19;72814106774620565;73;572;181;172;1;1;0;1;;52.3414066;30.9167550;306;117;0;0.017443;982;0;1235;0;687;0;1665;0;952;0;x;
2022-08-10 12:25:06.000;24;72818504821132086;75;572;181;173;2;0;0;1;;52.3415083;30.9165400;307;117;0;0.018477;982;0;1237;0;687;0;1668;0;952;0;x;
2022-08-10 12:25:08.000;29;72822902867643159;75;572;181;174;0;0;0;1;;52.3416316;30.9162600;302;118;0;0.023454;984;0;1237;0;687;0;1668;0;953;0;x;
2022-08-10 12:25:11.000;31;72827300914154965;77;572;181;175;2;0;0;1;;52.3417699;30.9159533;305;119;0;0.025903;984;0;1240;0;689;0;1671;0;953;0;x;
2022-08-10 12:25:14.000;33;72827300914155701;80;572;181;175;3;0;0;0;;52.3419116;30.9156383;302;119;0;0.026582;987;0;1244;0;689;0;1671;0;954;0;x;
2022-08-10 12:25:17.000;37;72827300914418540;83;573;181;175;3;1;0;0;;52.3420599;30.9152816;306;119;0;0.029319;987;0;1244;0;691;0;1676;0;957;0;x;
2022-08-10 12:25:20.000;40;72831698961193713;90;574;181;176;7;1;0;1;;52.3422283;30.9148716;304;119;0;0.033572;991;0;1248;0;693;0;1676;0;957;0;x;
2022-08-10 12:25:23.000;37;72831698961194028;92;574;181;176;2;0;0;0;;52.3424033;30.9144433;306;116;0;0.035013;991;0;1248;0;693;0;1680;0;959;0;x;
2022-08-10 12:25:26.000;39;72831698961195375;97;574;181;176;5;0;0;0;;52.3425716;30.9140600;305;116;0;0.032075;993;0;1250;0;694;0;1685;0;959;0;x;
2022-08-10 12:25:29.000;45;72831698961195661;98;574;181;176;1;0;0;0;;52.3427666;30.9136533;304;117;0;0.035131;996;0;1250;0;694;0;1685;0;961;0;x;
2022-08-10 12:25:32.000;46;72836097007707215;100;574;181;177;2;0;0;1;;52.3429466;30.9131450;302;117;0;0.039923;996;0;1255;0;696;0;1690;0;961;0;x;
2022-08-10 12:25:35.000;49;72836097007710735;114;574;181;177;14;0;0;0;;52.3431833;30.9126583;305;118;0;0.042272;999;0;1260;0;696;0;1690;0;964;0;x;
2022-08-10 12:25:38.000;52;72836097007974676;121;575;181;177;7;1;0;0;;52.3434166;30.9121483;306;118;0;0.043294;999;0;1260;0;699;0;1697;0;967;0;x;
2022-08-10 12:25:41.000;50;72836097007976393;127;575;181;177;6;0;0;0;;52.3436383;30.9116500;306;119;0;0.041887;1002;0;1264;0;701;0;1697;0;967;0;x;
2022-08-10 12:25:44.000;52;72836097276413213;133;575;182;177;6;0;1;0;;52.3438800;30.9111200;307;116;0;0.044941;1002;0;1264;0;701;0;1701;0;970;0;x;
2022-08-10 12:25:47.000;53;72836097276416481;145;575;182;177;12;0;0;0;;52.3441050;30.9105850;307;114;0;0.044135;1005;0;1268;0;703;0;1701;0;970;0;x;
2022-08-10 12:25:50.000;52;72836097276417634;150;575;182;177;5;0;0;0;;52.3443300;30.9101200;308;115;0;0.040307;1008;0;1268;0;703;0;1705;0;972;0;x;
2022-08-10 12:25:53.000;51;72836097276419100;156;575;182;177;6;0;0;0;;52.3445683;30.9096100;307;115;0;0.043628;1008;0;1273;0;706;0;1711;0;972;0;x;
2022-08-10 12:25:56.000;52;72836097276421091;163;575;182;177;7;0;0;0;;52.3448000;30.9090666;308;112;0;0.045028;1012;0;1277;0;706;0;1711;0;975;0;x;
2022-08-10 12:25:59.000;50;72836097276422945;171;575;182;177;8;0;0;0;;52.3450583;30.9085700;306;112;0;0.044317;1012;0;1277;0;708;0;1714;0;975;0;x;
2022-08-10 12:26:02.000;49;72836097544860468;179;575;183;177;8;0;1;0;;52.3452883;30.9080833;309;113;0;0.04181;1015;0;1280;0;708;0;1714;0;976;0;x;
2022-08-10 12:26:05.000;48;72836097544863019;189;575;183;177;10;0;0;0;;52.3455299;30.9076433;309;114;0;0.040199;1015;0;1280;0;710;0;1717;0;978;0;x;
2022-08-10 12:26:08.000;49;72836097544865709;199;575;183;177;10;0;0;0;;52.3457883;30.9072016;313;115;0;0.041555;1018;0;1284;0;712;0;1717;0;978;0;x;
2022-08-10 12:26:11.000;46;72836097544867695;207;575;183;177;8;0;0;0;;52.3460449;30.9067750;313;114;0;0.040679;1021;0;1284;0;712;0;1719;0;979;0;x;
2022-08-10 12:26:14.000;45;72836097813304415;212;575;184;177;5;0;1;0;;52.3462850;30.9063450;313;114;0;0.039583;1021;0;1285;0;712;0;1720;0;979;0;x;
2022-08-10 12:26:17.000;34;72836097813568956;221;576;184;177;9;1;0;0;;52.3464933;30.9060183;314;115;0;0.032086;1024;0;1285;0;712;0;1720;0;979;0;x;
2022-08-10 12:26:20.000;17;72836099692879828;223;577;191;177;2;1;7;0;;52.3466116;30.9058050;312;116;0;0.019575;1024;0;1287;0;713;0;1720;0;979;0;x;
2022-08-10 12:26:21.000;17;72836100498186059;223;577;194;177;0;0;3;0;;52.3466116;30.9058050;312;116;0;0;1024;0;1287;0;713;0;1720;0;979;0;x;
2022-08-10 12:26:23.000;11;72836104256284460;231;577;208;177;8;0;14;0;;52.3466616;30.9056966;312;116;0;0.009229;1025;0;1287;0;713;0;1720;0;979;0;x;
2022-08-10 12:26:25.000;16;72836104256286702;239;577;208;177;8;0;0;0;;52.3467083;30.9056216;314;115;0;0.007277;1025;0;1287;0;713;0;1722;0;979;0;x;
2022-08-10 12:26:28.000;24;72853696442331408;241;577;208;181;2;0;0;4;;52.3467950;30.9054516;311;114;0;0.015047;1027;0;1290;0;713;0;1722;0;980;0;x;
2022-08-10 12:26:31.000;31;72880084721399243;245;577;208;187;4;0;0;6;;52.3469300;30.9051900;309;113;0;0.023268;1027;0;1290;0;714;0;1727;0;982;0;x;
2022-08-10 12:26:34.000;39;72897676907443639;245;577;208;191;0;0;0;4;;52.3471033;30.9048450;310;114;0;0.030349;1029;0;1296;0;718;0;1727;0;982;0;x;
2022-08-10 12:26:37.000;42;72915269093750743;247;578;208;195;2;1;0;4;;52.3473183;30.9044566;312;115;0;0.035613;1029;0;1296;0;718;0;1736;0;987;0;x;
2022-08-10 12:26:40.000;40;72924065455210051;254;578;209;197;7;0;1;2;;52.3475516;30.9040916;311;114;0;0.035894;1032;0;1299;0;719;0;1736;0;987;0;x;
2022-08-10 12:26:43.000;44;72924065455210930;257;578;209;197;3;0;0;0;;52.3477766;30.9037016;310;115;0;0.036448;1035;0;1299;0;719;0;1739;0;988;0;x;
2022-08-10 12:26:46.000;43;72924065455211661;260;578;209;197;3;0;0;0;;52.3479750;30.9032983;310;116;0;0.035183;1035;0;1302;0;720;0;1742;0;988;0;x;
2022-08-10 12:26:49.000;42;72924065455212081;262;578;209;197;2;0;0;0;;52.3481833;30.9029383;313;118;0;0.033691;1038;0;1305;0;720;0;1742;0;989;0;x;
2022-08-10 12:26:52.000;42;72924065455737012;264;580;209;197;2;2;0;0;;52.3484616;30.9026066;330;119;0;0.038289;1038;0;1305;0;722;0;1745;0;989;0;x;
2022-08-10 12:26:52.050;42;72924065455737012;264;580;209;197;0;0;0;0;;52.3484616;30.9026066;330;119;0;0;1038;0;1305;0;722;0;1745;0;989;0;x;
2022-08-10 12:26:55.000;45;72924065457572662;267;587;209;197;3;7;0;0;;52.3487750;30.9024250;342;119;0;0.036978;1041;0;1309;0;722;0;1745;0;991;0;x;
2022-08-10 12:26:56.000;45;72924065458097068;267;589;209;197;0;2;0;0;;52.3488650;30.9023766;344;119;0;0.010537;1041;0;1309;0;723;0;1745;0;991;0;x;
2022-08-10 12:26:58.000;46;72924065458360412;272;590;209;197;5;1;0;0;;52.3491066;30.9022950;342;119;0;0.027438;1041;0;1309;0;723;0;1750;0;994;0;x;
2022-08-10 12:27:01.000;51;72924065458624677;280;591;209;197;8;1;0;0;;52.3494533;30.9021350;343;119;0;0.040065;1044;0;1314;0;726;0;1750;0;994;0;x;
2022-08-10 12:27:04.000;56;72928463505137415;287;591;209;198;7;0;0;1;;52.3498416;30.9019550;343;118;0;0.044887;1047;0;1314;0;726;0;1760;0;1000;0;x;
2022-08-10 12:27:07.000;57;72932861551649926;292;591;209;199;5;0;0;1;;52.3502650;30.9017416;344;118;0;0.049275;1047;0;1321;0;731;0;1769;0;1000;0;x;
2022-08-10 12:27:10.000;57;72932861551914465;301;592;209;199;9;1;0;0;;52.3506983;30.9015400;344;118;0;0.050103;1051;0;1326;0;731;0;1769;0;1005;0;x;
2022-08-10 12:27:13.000;56;72932861551915137;304;592;209;199;3;0;0;0;;52.3511033;30.9013333;338;118;0;0.047185;1051;0;1326;0;733;0;1774;0;1005;0;x;
2022-08-10 12:27:15.000;55;72932861820876714;311;594;210;199;7;2;1;0;;52.3513516;30.9010916;326;118;0;0.032131;1054;0;1326;0;733;0;1774;0;1007;0;x;
2022-08-10 12:27:17.000;55;72932861822187580;312;599;210;199;1;5;0;0;;52.3515749;30.9007883;320;119;0;0.032272;1054;0;1331;0;736;0;1774;0;1007;0;x;
2022-08-10 12:27:20.000;57;72932861825072770;318;610;210;199;6;11;0;0;;52.3517666;30.9004666;310;121;0;0.030534;1054;0;1331;0;736;0;1780;0;1011;0;x;
2022-08-10 12:27:22.000;57;72932861826331030;113;615;210;199;-205;5;0;0;;52.3520083;30.8999016;303;121;0;0.046863;1058;0;1336;0;739;0;1780;0;1011;0;x;
2022-08-10 12:27:25.000;55;72932862095817425;122;619;211;199;9;4;1;0;;52.3521966;30.8992933;296;122;0;0.046331;1061;0;1336;0;739;0;1786;0;1014;0;x;
2022-08-10 12:27:28.000;55;72932862095819367;130;619;211;199;8;0;0;0;;52.3523433;30.8987083;294;121;0;0.042963;1061;0;1341;0;742;0;1786;0;1014;0;x;
2022-08-10 12:27:31.000;54;72932862095820632;135;619;211;199;5;0;0;0;;52.3524633;30.8980783;294;119;0;0.044833;1065;0;1346;0;742;0;1792;0;1018;0;x;
2022-08-10 12:27:34.000;54;72932862095821477;138;619;211;199;3;0;0;0;;52.3526466;30.8974666;294;119;0;0.046289;1065;0;1346;0;745;0;1798;0;1018;0;x;
2022-08-10 12:27:37.000;56;72932862096085595;146;620;211;199;8;1;0;0;;52.3528600;30.8968250;301;117;0;0.049632;1068;0;1352;0;745;0;1798;0;1022;0;x;
2022-08-10 12:27:40.000;58;72932862096348673;150;621;211;199;4;1;0;0;;52.3530833;30.8962066;305;114;0;0.048804;1068;0;1352;0;749;0;1804;0;1026;0;x;
2022-08-10 12:27:43.000;53;72932862096612716;157;622;211;199;7;1;0;0;;52.3532500;30.8958500;312;112;0;0.030507;1072;0;1357;0;749;0;1804;0;1026;0;x;
2022-08-10 12:27:45.000;57;72932862098973426;162;631;211;199;5;9;0;0;;52.3535816;30.8953500;317;111;0;0.050141;1072;0;1357;0;752;0;1810;0;1026;0;x;
2022-08-10 12:27:47.000;58;72932862098973743;164;631;211;199;2;0;0;0;;52.3537083;30.8951933;319;111;0;0.017661;1076;0;1357;0;752;0;1810;0;1029;0;x;
2022-08-10 12:27:49.000;58;72932862098975981;172;631;211;199;8;0;0;0;;52.3540483;30.8947000;316;112;0;0.050529;1076;0;1362;0;755;0;1810;0;1029;0;x;
2022-08-10 12:27:52.000;59;72932862098977970;180;631;211;199;8;0;0;0;;52.3544050;30.8942150;318;115;0;0.051572;1079;0;1362;0;755;0;1816;0;1033;0;x;
2022-08-10 12:27:55.000;61;72932862367415068;187;631;212;199;7;0;1;0;;52.3547600;30.8937183;317;117;0;0.051939;1079;0;1367;0;758;0;1822;0;1033;0;x;
2022-08-10 12:27:58.000;60;72932862367416952;194;631;212;199;7;0;0;0;;52.3551083;30.8932350;318;120;0;0.050781;1083;0;1372;0;758;0;1822;0;1036;0;x;
2022-08-10 12:28:01.000;58;72932862367417851;197;631;212;199;3;0;0;0;;52.3554383;30.8927833;320;123;0;0.047842;1083;0;1372;0;762;0;1828;0;1040;0;x;
2022-08-10 12:28:04.000;56;72932862367682617;208;632;212;199;11;1;0;0;;52.3557650;30.8923350;322;127;0;0.047412;1087;0;1378;0;762;0;1828;0;1040;0;x;
2022-08-10 12:28:07.000;57;72932862367683846;213;632;212;199;5;0;0;0;;52.3560800;30.8918566;317;131;0;0.047788;1087;0;1378;0;765;0;1837;0;1046;0;x;
2022-08-10 12:28:10.000;60;72932862367685191;218;632;212;199;5;0;0;0;;52.3564200;30.8913616;319;135;0;0.050605;1090;0;1385;0;769;0;1837;0;1046;0;x;
2022-08-10 12:28:13.000;60;72937260414197089;221;632;212;200;3;0;0;1;;52.3567633;30.8908500;317;138;0;0.051632;1094;0;1385;0;769;0;1846;0;1051;0;x;
2022-08-10 12:28:16.000;58;72937260414198140;225;632;212;200;4;0;0;0;;52.3570966;30.8903683;318;138;0;0.049447;1094;0;1390;0;772;0;1852;0;1051;0;x;
2022-08-10 12:28:19.000;58;72937260414198851;228;632;212;200;3;0;0;0;;52.3574116;30.8899250;319;136;0;0.046199;1098;0;1395;0;772;0;1852;0;1054;0;x;
2022-08-10 12:28:22.000;59;72937260414199713;231;632;212;200;3;0;0;0;;52.3577466;30.8894600;319;134;0;0.048848;1098;0;1395;0;776;0;1857;0;1054;0;x;
2022-08-10 12:28:25.000;58;72937260414464474;241;633;212;200;10;1;0;0;;52.3580716;30.8889700;318;134;0;0.049139;1101;0;1400;0;776;0;1857;0;1058;0;x;
2022-08-10 12:28:28.000;59;72937260414465625;246;633;212;200;5;0;0;0;;52.3583966;30.8884883;318;133;0;0.048758;1101;0;1400;0;779;0;1863;0;1061;0;x;
2022-08-10 12:28:31.000;58;72937260414466328;249;633;212;200;3;0;0;0;;52.3587233;30.8879833;319;133;0;0.049972;1105;0;1406;0;782;0;1863;0;1061;0;x;
2022-08-10 12:28:34.000;59;72937260414467449;253;633;212;200;4;0;0;0;;52.3590516;30.8874716;315;134;0;0.050414;1109;0;1406;0;782;0;1871;0;1066;0;x;
2022-08-10 12:28:37.000;64;72937260414470071;263;633;212;200;10;0;0;0;;52.3594116;30.8869566;319;133;0;0.05317;1109;0;1412;0;786;0;1878;0;1066;0;x;
2022-08-10 12:28:40.000;62;72937260414470390;264;633;212;200;1;0;0;0;;52.3597633;30.8864450;318;132;0;0.052325;1113;0;1412;0;786;0;1878;0;1071;0;x;
2022-08-10 12:28:43.000;62;72937260414471625;269;633;212;200;5;0;0;0;;52.3600800;30.8858900;316;129;0;0.051595;1113;0;1417;0;790;0;1885;0;1071;0;x;
2022-08-10 12:28:46.000;62;72937260414472725;274;633;212;200;5;0;0;0;;52.3604133;30.8853950;315;131;0;0.050048;1117;0;1423;0;790;0;1885;0;1076;0;x;
2022-08-10 12:28:49.000;64;72937260414473035;275;633;212;200;1;0;0;0;;52.3607916;30.8849083;318;134;0;0.05351;1117;0;1423;0;794;0;1892;0;1080;0;x;
2022-08-10 12:28:52.000;60;72937260682908802;276;633;213;200;1;0;1;0;;52.3611216;30.8844133;318;129;0;0.049777;1121;0;1429;0;798;0;1892;0;1080;0;x;
2022-08-10 12:28:55.000;62;72937260682909536;279;633;213;200;3;0;0;0;;52.3614716;30.8839266;319;125;0;0.051072;1121;0;1429;0;798;0;1900;0;1085;0;x;
2022-08-10 12:28:58.000;54;72937260682910659;283;633;213;200;4;0;0;0;;52.3618000;30.8834316;316;121;0;0.049645;1124;0;1435;0;801;0;1900;0;1085;0;x;
2022-08-10 12:29:01.000;56;72937260682911006;285;633;213;200;2;0;0;0;;52.3621233;30.8829200;317;118;0;0.050006;1128;0;1435;0;801;0;1907;0;1089;0;x;
2022-08-10 12:29:04.000;58;72937260682912828;292;633;213;200;7;0;0;0;;52.3624550;30.8824150;316;115;0;0.050375;1128;0;1440;0;805;0;1913;0;1089;0;x;
2022-08-10 12:29:07.000;58;72937260682915232;301;633;213;200;9;0;0;0;;52.3627866;30.8819133;317;112;0;0.050215;1132;0;1446;0;805;0;1913;0;1093;0;x;
2022-08-10 12:29:10.000;58;72937260682915612;303;633;213;200;2;0;0;0;;52.3631249;30.8814200;319;109;0;0.050383;1132;0;1446;0;809;0;1921;0;1098;0;x;
2022-08-10 12:29:13.000;58;72937260682918236;313;633;213;200;10;0;0;0;;52.3634566;30.8809383;319;106;0;0.049311;1136;0;1452;0;809;0;1921;0;1098;0;x;
2022-08-10 12:29:16.000;59;72937260683181714;318;634;213;200;5;1;0;0;;52.3637833;30.8804316;317;103;0;0.050048;1136;0;1452;0;812;0;1929;0;1103;0;x;
2022-08-10 12:29:19.000;58;72937260683182793;322;634;213;200;4;0;0;0;;52.3640916;30.8799133;312;102;0;0.049144;1139;0;1458;0;816;0;1929;0;1103;0;x;
2022-08-10 12:29:22.000;57;72937260683970027;325;637;213;200;3;3;0;0;;52.3644000;30.8793716;318;101;0;0.050302;1143;0;1458;0;816;0;1937;0;1108;0;x;
2022-08-10 12:29:25.000;59;72937260683970888;329;637;213;200;4;0;0;0;;52.3646166;30.8786983;302;101;0;0.051688;1143;0;1464;0;820;0;1944;0;1108;0;x;
2022-08-10 12:29:28.000;59;72941658730541368;561;637;213;201;232;0;0;1;;52.3648616;30.8780733;303;101;0;0.050443;1147;0;1470;0;820;0;1944;0;1112;0;x;
2022-08-10 12:29:31.000;58;72941658730542087;564;637;213;201;3;0;0;0;;52.3651266;30.8774833;307;101;0;0.049744;1147;0;1470;0;823;0;1950;0;1112;0;x;
2022-08-10 12:29:34.000;58;72941658730543942;571;637;213;201;7;0;0;0;;52.3653900;30.8768916;309;102;0;0.049732;1151;0;1475;0;823;0;1950;0;1116;0;x;
2022-08-10 12:29:37.000;58;72941658730545600;577;637;213;201;6;0;0;0;;52.3656566;30.8762766;301;103;0;0.051225;1151;0;1475;0;827;0;1956;0;1120;0;x;
2022-08-10 12:29:40.000;57;72941658730546044;579;637;213;201;2;0;0;0;;52.3659166;30.8756950;306;106;0;0.048955;1154;0;1480;0;830;0;1956;0;1120;0;x;
2022-08-10 12:29:43.000;55;72941658730546431;580;637;213;201;1;0;0;0;;52.3661466;30.8751266;307;112;0;0.046311;1158;0;1480;0;830;0;1963;0;1124;0;x;
2022-08-10 12:29:46.000;61;72941658730546431;580;637;213;201;0;0;0;0;;52.3664183;30.8745316;306;118;0;0.05046;1158;0;1486;0;834;0;1963;0;1124;0;x;
2022-08-10 12:29:49.000;62;72941658730546593;581;637;213;201;1;0;0;0;;52.3666916;30.8739033;307;121;0;0.052392;1162;0;1492;0;834;0;1970;0;1128;0;x;
2022-08-10 12:29:52.000;60;72941658730546755;582;637;213;201;1;0;0;0;;52.3669450;30.8733050;307;121;0;0.049452;1162;0;1492;0;837;0;1977;0;1128;0;x;
2022-08-10 12:29:56.000;60;72941658730547936;586;637;213;201;4;0;0;0;;52.3672116;30.8727066;308;119;0;0.050308;1166;0;1497;0;837;0;1977;0;1133;0;x;
2022-08-10 12:29:58.000;61;72941658730548158;587;637;213;201;1;0;0;0;;52.3674816;30.8720983;305;117;0;0.051074;1166;0;1497;0;841;0;1982;0;1136;0;x;
2022-08-10 12:30:01.000;57;72941658730548579;589;637;213;201;2;0;0;0;;52.3677366;30.8715100;304;117;0;0.048997;1169;0;1502;0;844;0;1982;0;1136;0;x;
2022-08-10 12:30:04.000;58;72941658730549215;591;637;213;201;2;0;0;0;;52.3679916;30.8709216;305;116;0;0.049003;1169;0;1502;0;844;0;1990;0;1141;0;x;
2022-08-10 12:30:07.000;57;72941658730549251;592;637;213;201;1;0;0;0;;52.3682350;30.8703450;308;115;0;0.047606;1173;0;1508;0;847;0;1990;0;1141;0;x;
