date;speed;78;64011;64022;64033;64044;delta64011;delta64022;delta64033;delta64044;vodo;lat;lon;dir;alt;engine_speed;distance_gps;201;202;203;204;210;211;212;213;214;215;ain1;ain2
2022-06-28 10:33:57.000;0;72519406390123184;154;77;65;105;1;0;12;0;;52.4597350;31.0363350;16;134;0;0.005581;10495;62;10609;62;9541;63;9863;12;10239;62;x;
2022-06-28 10:34:03.000;0;72523807657859778;154;77;77;106;0;0;12;1;;52.4597350;31.0363350;16;134;0;0;10495;62;10609;62;10819;11;11263;61;10239;62;x;
2022-06-28 10:34:05.000;12;72541399844166387;154;78;77;110;0;1;0;4;;52.4597450;31.0362783;240;133;0;0.004;10495;62;10609;62;10819;11;11263;61;11322;61;x;
2022-06-28 10:34:06.000;15;72554593984223871;154;80;77;113;0;2;0;3;;52.4597166;31.0362366;219;134;0;0.004239;11583;10;10609;62;10819;11;11263;61;11322;61;x;
2022-06-28 10:34:06.050;15;72554593986058974;154;87;77;113;0;7;0;0;;52.4597166;31.0362366;219;134;0;0;11583;10;10609;62;10819;11;11263;61;11322;61;x;
2022-06-28 10:34:08.000;27;72554593989466663;154;100;77;113;0;13;0;0;;52.4595983;31.0361416;202;134;0;0.014649;11583;10;10609;62;12067;60;11263;61;11322;61;x;
2022-06-28 10:34:13.000;77;72721719761346102;158;117;77;151;4;17;0;38;;52.4588616;31.0356066;200;134;0;0.089604;11583;10;12031;60;12067;60;11263;61;11322;61;x;
2022-06-28 10:34:16.000;77;72910835761589880;174;118;77;194;16;1;0;43;;52.4582983;31.0353250;196;129;0;0.065496;11583;10;12031;60;12067;60;12322;59;12584;8;x;
2022-06-28 10:34:22.000;74;72910836030553918;191;120;78;194;17;2;1;0;;52.4571600;31.0348133;197;125;0;0.131273;12931;58;13096;57;12067;60;12322;59;12584;8;x;
2022-06-28 10:34:25.000;73;72910836298991438;199;120;79;194;8;0;1;0;;52.4566299;31.0345350;197;126;0;0.061905;12931;58;13096;57;13330;6;13612;56;12584;8;x;
2022-06-28 10:34:32.000;69;72910836836126719;207;121;81;194;8;1;2;0;;52.4554100;31.0339433;197;126;0;0.141488;14128;28;13096;57;13330;6;13612;56;13926;55;x;
2022-06-28 10:34:35.000;65;72910836836126755;208;121;81;194;1;0;0;0;;52.4549433;31.0336800;199;126;0;0.054891;14128;28;14351;53;14608;29;13612;56;13926;55;x;
2022-06-28 10:34:41.000;61;72910837910659365;225;124;85;194;17;3;4;0;;52.4540700;31.0331766;196;125;0;0.102952;14128;28;14351;53;14608;29;14864;6;15288;31;x;
2022-06-28 10:34:44.000;55;72910837910660122;228;124;85;194;3;0;0;0;;52.4536666;31.0329416;196;123;0;0.047612;15615;32;15800;32;14608;29;14864;6;15288;31;x;
2022-06-28 10:34:51.000;46;72910838447533007;235;124;87;194;7;0;2;0;;52.4528283;31.0324816;197;123;0;0.098316;15615;32;15800;32;15976;33;16239;34;15288;31;;
2022-06-28 10:34:54.000;43;72910838447533330;237;124;87;194;2;0;0;0;;52.4525066;31.0323366;196;123;0;0.037107;16757;9;15800;32;15976;33;16239;34;16405;8;x;
2022-06-28 10:35:00.000;36;72910838715971645;248;124;88;194;11;0;1;0;;52.4519566;31.0320700;198;125;0;0.063788;16757;9;16921;59;17197;8;16239;34;16405;8;x;
2022-06-28 10:35:04.000;31;72910838984671294;256;125;89;194;8;1;1;0;;52.4517049;31.0319383;198;124;0;0.029385;16757;9;16921;59;17197;8;17550;58;17708;56;x;
2022-06-28 10:35:10.000;31;72910838984672513;261;125;89;194;5;0;0;0;;52.4511800;31.0316266;199;124;0;0.062088;17938;55;18233;54;17197;8;17550;58;17708;56;x;
2022-06-28 10:35:13.000;27;72915237031184611;264;125;89;195;3;0;0;1;;52.4509783;31.0314933;202;124;0;0.024186;17938;55;18233;54;18525;53;18708;51;17708;56;x;
2022-06-28 10:35:20.000;15;72915237568057002;270;125;91;195;6;0;2;0;;52.4506700;31.0312716;201;123;0;0.03744;19274;1;18233;54;18525;53;18708;51;18969;25;x;
2022-06-28 10:35:23.000;4;72915237568590115;305;127;91;195;35;2;0;0;;52.4505566;31.0311983;199;123;0;0.013556;19274;1;19472;2;19780;3;18708;51;18969;25;x;
2022-06-28 10:35:29.000;0;72915239716074027;306;127;99;195;1;0;8;0;;52.4505533;31.0311950;199;122;0;0.00043;19274;1;19472;2;19780;3;20223;4;20479;4;x;
2022-06-28 10:35:32.000;0;72915239716074027;306;127;99;195;0;0;0;0;;52.4505533;31.0311950;199;122;0;0;20498;4;20762;29;19780;3;20223;4;20479;4;x;
2022-06-28 10:35:39.000;28;72928434085245643;306;1003;99;198;0;876;0;3;;52.4504116;31.0311450;191;123;0;0.016121;20498;4;20762;29;21080;5;21456;30;20479;4;x;
2022-06-28 10:35:42.000;44;73077967437248310;311;128;99;232;5;-875;0;34;;52.4501300;31.0309933;198;122;0;0.032966;21781;33;20762;29;21080;5;21456;30;21549;32;x;
2022-06-28 10:35:48.000;51;73130744264344792;324;130;100;244;13;2;1;12;;52.4493633;31.0305883;198;123;0;0.089587;21781;33;22184;34;22299;10;21456;30;21549;32;x;
2022-06-28 10:35:51.000;51;73130744264346948;333;130;100;244;9;0;0;0;;52.4489900;31.0303833;199;122;0;0.043785;21781;33;22184;34;22299;10;22783;35;23039;35;x;
2022-06-28 10:35:58.000;53;73130744801744149;341;132;102;244;8;2;2;0;;52.4481350;31.0298666;196;122;0;0.101344;23295;35;23551;35;22299;10;22783;35;23039;35;x;
2022-06-28 10:36:01.000;54;73130744801745334;345;132;102;244;4;0;0;0;;52.4477733;31.0296766;196;121;0;0.042242;23295;35;23551;35;23807;35;24063;35;23039;35;x;
2022-06-28 10:36:07.000;55;73130745070447896;365;133;103;244;20;1;1;0;;52.4469850;31.0292883;195;120;0;0.091546;24575;35;23551;35;23807;35;24063;35;24319;35;x;
2022-06-28 10:36:10.000;55;0;0;0;0;0;-365;-133;-103;-244;;52.4466083;31.0290883;194;122;0;0.044038;24575;35;24831;35;25087;35;24063;35;24319;35;x;
2022-06-28 10:36:17.000;55;73130745070714410;382;134;103;244;382;134;103;244;;52.4456566;31.0287333;192;122;0;0.108555;24575;35;24831;35;25087;35;25343;35;25599;35;x;
2022-06-28 10:36:20.000;55;73130745339151533;388;134;104;244;6;0;1;0;;52.4452583;31.0285616;192;121;0;0.045805;25855;35;26070;35;25087;35;25343;35;25599;35;x;
2022-06-28 10:36:25.000;51;73130745607588901;396;134;105;244;8;0;1;0;;52.4445950;31.0283266;207;117;0;0.075477;25855;35;26070;35;25087;35;26388;14;25599;35;x;
2022-06-28 10:36:26.000;48;73130745608114462;401;136;105;244;5;2;0;0;;52.4444850;31.0282366;215;117;0;0.013672;25855;35;26070;35;26127;13;26388;14;25599;35;x;
2022-06-28 10:36:29.000;47;73130745883631484;415;163;106;244;14;27;1;0;;52.4442766;31.0277616;234;120;0;0.039678;27004;65;26070;35;26127;13;26388;14;26752;15;x;
2022-06-28 10:36:29.050;47;73130745883631484;415;163;106;244;0;0;0;0;;52.4442766;31.0277616;234;120;0;0;27004;65;26070;35;26127;13;26388;14;26752;15;x;
2022-06-28 10:36:32.000;45;73130745885467547;419;170;106;244;4;7;0;0;;52.4440983;31.0272683;254;123;0;0.038882;27004;65;26070;35;27597;64;26388;14;26752;15;x;
2022-06-28 10:36:34.000;48;73130745886255428;425;173;106;244;6;3;0;0;;52.4440733;31.0268800;270;122;0;0.026472;27004;65;26070;35;27597;64;26388;14;26752;15;x;
2022-06-28 10:36:36.000;50;73130745889140745;432;184;106;244;7;11;0;0;;52.4441133;31.0264566;275;121;0;0.029048;27004;65;27192;14;27597;64;26388;14;26752;15;x;
2022-06-28 10:36:39.000;51;73135143937750549;438;192;106;245;6;8;0;1;;52.4441683;31.0258183;275;116;0;0.043705;27004;65;27192;14;27597;64;27681;13;28013;63;x;
2022-06-28 10:36:45.000;51;73135143938802877;452;196;106;245;14;4;0;0;;52.4442466;31.0245533;274;112;0;0.086203;28346;12;28563;62;27597;64;27681;13;28013;63;x;
2022-06-28 10:36:49.000;50;73135143939065893;456;197;106;245;4;1;0;0;;52.4442700;31.0239566;276;111;0;0.040538;28346;12;28563;62;28735;61;28971;59;28013;63;x;
2022-06-28 10:36:55.000;39;73135144476728297;475;200;108;245;19;3;2;0;;52.4443650;31.0226933;286;113;0;0.086296;29455;57;28563;62;28735;61;28971;59;29219;58;x;
2022-06-28 10:36:58.000;38;73135144745965522;535;203;109;245;60;3;1;0;;52.4445133;31.0222700;300;114;0;0.033101;29455;57;29711;6;29976;56;28971;59;29219;58;x;
2022-06-28 10:37:02.000;36;73135144746492021;544;205;109;245;9;2;0;0;;52.4446816;31.0217066;279;119;0;0.042536;29455;57;29711;6;29976;56;28971;59;30481;4;x;
2022-06-28 10:37:03.000;29;73135145286251474;563;216;111;245;19;11;2;0;;52.4446666;31.0215750;246;121;0;0.009077;29455;57;29711;6;29976;56;28971;59;30481;4;x;
2022-06-28 10:37:05.000;31;73135145830990408;578;246;113;245;15;30;2;0;;52.4446033;31.0214833;232;121;0;0.009393;29455;57;29711;6;29976;56;30224;55;30481;4;x;
2022-06-28 10:37:08.000;26;73139544154326659;582;278;114;246;4;32;1;1;;52.4444800;31.0211716;246;120;0;0.025192;30736;54;30995;3;29976;56;30224;55;30481;4;x;
2022-06-28 10:37:10.000;28;73139544155376111;585;282;114;246;3;4;0;0;;52.4444183;31.0208600;264;119;0;0.022212;30736;54;30995;3;29976;56;31522;26;30481;4;x;
2022-06-28 10:37:14.000;38;73157136610643425;589;285;115;250;4;3;1;4;;52.4443950;31.0202900;270;115;0;0.03873;30736;54;30995;3;31247;50;31522;26;30481;4;x;
2022-06-28 10:37:17.000;43;73170330750190037;641;285;115;253;52;0;0;3;;52.4443800;31.0197750;269;110;0;0.034955;32055;28;30995;3;31247;50;31522;26;31939;27;x;
2022-06-28 10:37:24.000;50;73174728797504428;707;288;115;254;66;3;0;1;;52.4443250;31.0186250;260;113;0;0.078205;32055;28;32511;29;32612;29;31522;26;31939;27;x;
2022-06-28 10:37:27.000;51;73179126844285685;738;289;115;255;31;1;0;1;;52.4441966;31.0178066;254;114;0;0.057293;32055;28;32511;29;32612;29;32799;31;33049;8;x;
2022-06-28 10:37:33.000;51;73183524891090671;862;290;115;256;124;1;0;1;;52.4439650;31.0165900;250;117;0;0.08641;33535;33;33617;33;32612;29;32799;31;33049;8;x;
2022-06-28 10:37:36.000;50;73183524891111365;943;290;115;256;81;0;0;0;;52.4438266;31.0159733;250;120;0;0.044554;33535;33;33617;33;33848;9;34252;34;33049;8;x;
2022-06-28 10:37:43.000;57;73192320984154823;2;291;115;258;-941;1;0;2;;52.4435250;31.0147016;246;125;0;0.092514;34738;60;33617;33;33848;9;34252;34;34501;10;x;
2022-06-28 10:37:46.000;55;73192320984161349;28;291;115;258;26;0;0;0;;52.4433116;31.0138416;245;128;0;0.062952;34738;60;34845;11;35091;60;34252;34;34501;10;x;
2022-06-28 10:37:52.000;56;73192321252636986;185;291;116;258;157;0;1;0;;52.4429816;31.0125983;247;126;0;0.091938;34738;60;34845;11;35091;60;35353;61;35839;11;x;
2022-06-28 10:37:55.000;57;73192321252661585;281;291;116;258;96;0;0;0;;52.4428000;31.0119500;248;124;0;0.048373;36059;11;36174;61;35091;60;35353;61;35839;11;x;
2022-06-28 10:38:02.000;40;73192321789807363;331;292;118;258;50;1;2;0;;52.4424550;31.0106050;245;120;0;0.098934;36059;11;36174;61;36500;10;36863;9;35839;11;x;
2022-06-28 10:38:05.000;18;73192324474164448;340;292;128;258;9;0;10;0;;52.4423850;31.0103333;243;120;0;0.019999;37375;9;36174;61;36500;10;36863;9;37119;9;x;
2022-06-28 10:38:11.000;0;73192331185054586;355;292;153;258;15;0;25;0;;52.4423766;31.0103000;237;122;0;0.002443;37375;9;37631;9;37887;9;36863;9;37119;9;x;
2022-06-28 10:38:14.000;0;73192331185054586;355;292;153;258;0;0;0;0;;52.4423766;31.0103000;237;122;0;0;37375;9;37631;9;37887;9;38143;9;38399;9;x;
2022-06-28 10:38:21.000;0;73192331185054586;355;292;153;258;0;0;0;0;;52.4423766;31.0103000;237;122;0;0;38655;9;38911;9;37887;9;38143;9;38399;9;x;
2022-06-28 10:38:24.000;0;73192331185054586;355;292;153;258;0;0;0;0;;52.4423766;31.0103000;237;122;0;0;38655;9;38911;9;38933;9;39190;34;38399;9;x;
2022-06-28 10:38:30.000;0;73192331185054586;355;292;153;258;0;0;0;0;;52.4423766;31.0103000;237;122;0;0;39899;10;38911;9;38933;9;39190;34;39459;59;x;
2022-06-28 10:38:34.000;0;73192331185054586;355;292;153;258;0;0;0;0;;52.4423766;31.0103000;237;122;0;0;39899;10;39964;60;40230;9;39190;34;39459;59;x;
2022-06-28 10:38:40.000;45;73337466719922318;360;292;153;291;5;0;0;33;;52.4422083;31.0095933;250;127;0;0.051441;39899;10;39964;60;40230;9;40474;59;40818;8;x;
2022-06-28 10:38:43.000;54;73394641324571239;378;292;153;304;18;0;0;13;;52.4420733;31.0089833;248;128;0;0.043999;41044;58;41340;7;40230;9;40474;59;40818;8;x;
2022-06-28 10:38:49.000;54;73399039639797608;447;293;154;305;69;1;1;1;;52.4417866;31.0076033;250;127;0;0.098848;41044;58;41340;7;41727;6;41983;6;40818;8;x;
2022-06-28 10:38:53.000;50;73399040176932102;453;294;156;305;6;1;2;0;;52.4416516;31.0069883;250;126;0;0.044318;42495;6;41340;7;41727;6;41983;6;42239;6;x;
2022-06-28 10:38:59.000;49;73399042057034482;474;298;163;305;21;4;7;0;;52.4413466;31.0056250;249;123;0;0.098461;42495;6;42751;6;43007;6;41983;6;42239;6;x;
2022-06-28 10:39:02.000;43;73399042325732935;478;299;164;305;4;1;1;0;;52.4412016;31.0050900;250;130;0;0.039697;42495;6;42751;6;43007;6;43263;6;43519;6;x;
2022-06-28 10:39:08.000;34;73399044473221145;496;299;172;305;18;0;8;0;;52.4410000;31.0041900;251;133;0;0.06501;43741;6;43820;31;43007;6;43263;6;43519;6;x;
2022-06-28 10:39:12.000;12;73399046620706870;504;299;180;305;8;0;8;0;;52.4409250;31.0038466;255;136;0;0.024732;43741;6;43820;31;44186;56;44325;5;43519;6;x;
2022-06-28 10:39:18.000;0;73399057358125149;504;299;220;305;0;0;40;0;;52.4409266;31.0038166;254;137;0;0.002042;44818;54;43820;31;44186;56;44325;5;44640;4;x;
2022-06-28 10:39:21.000;0;73399057358125149;504;299;220;305;0;0;0;0;;52.4409266;31.0038166;254;137;0;0;44818;54;45078;5;45335;30;44325;5;44640;4;x;
2022-06-28 10:39:28.000;0;73399057358252113;1000;299;220;305;496;0;0;0;;52.4409266;31.0038166;254;137;0;0;44818;54;45078;5;45335;30;45610;6;45880;31;x;
2022-06-28 10:39:31.000;0;73399057358125149;504;299;220;305;-496;0;0;0;;52.4409266;31.0038166;254;137;0;0;46097;7;46478;32;45335;30;45610;6;45880;31;x;
2022-06-28 10:39:37.000;0;73399057358125149;504;299;220;305;0;0;0;0;;52.4409266;31.0038166;254;137;0;0;46097;7;46478;32;46650;8;46905;33;45880;31;x;
2022-06-28 10:39:40.000;0;73399057358125149;504;299;220;305;0;0;0;0;;52.4409266;31.0038166;254;137;0;0;47500;10;46478;32;46650;8;46905;33;47161;9;x;
2022-06-28 10:39:47.000;0;73399057358125149;504;299;220;305;0;0;0;0;;52.4409266;31.0038166;254;137;0;0;47500;10;47761;35;47921;11;46905;33;47161;9;x;
2022-06-28 10:39:50.000;0;73399057358125149;504;299;220;305;0;0;0;0;;52.4409266;31.0038166;254;137;0;0;47500;10;47761;35;47921;11;48191;36;48606;61;x;
2022-06-28 10:39:56.000;22;73482620241836075;504;299;220;324;0;0;0;19;;52.4408600;31.0036016;232;137;0;0.016351;48672;60;48971;59;47921;11;48191;36;48606;61;x;
2022-06-28 10:39:56.050;22;73509008520903119;505;299;220;330;1;0;0;6;;52.4408600;31.0036016;232;137;0;0;48672;60;48971;59;47921;11;48191;36;48606;61;x;
2022-06-28 10:39:58.000;23;73509008521165166;505;300;220;330;0;1;0;0;;52.4407583;31.0034816;205;137;0;0.013934;48672;60;48971;59;49211;58;48191;36;48606;61;x;
2022-06-28 10:39:59.000;28;73509008524842956;535;314;220;330;30;14;0;0;;52.4406850;31.0034650;188;137;0;0.00823;48672;60;48971;59;49211;58;49482;57;48606;61;x;
2022-06-28 10:39:59.050;28;73509008524842956;535;314;220;330;0;0;0;0;;52.4406850;31.0034650;188;137;0;0;48672;60;48971;59;49211;58;49482;57;48606;61;x;
2022-06-28 10:40:01.000;34;73509008528515224;544;328;220;330;9;14;0;0;;52.4404983;31.0035266;165;137;0;0.021182;50012;55;48971;59;49211;58;49482;57;48606;61;x;
2022-06-28 10:40:06.000;43;73552988999660557;564;351;220;340;20;23;0;10;;52.4400400;31.0038950;153;140;0;0.056766;50012;55;48971;59;49211;58;49482;57;49761;56;x;
2022-06-28 10:40:09.000;43;73552988999923301;566;352;220;340;2;1;0;0;;52.4397550;31.0041550;151;139;0;0.036272;50012;55;50299;54;50538;53;49482;57;49761;56;x;
2022-06-28 10:40:15.000;29;73557388389402368;583;355;225;341;17;3;5;1;;52.4392733;31.0045616;154;137;0;0.060255;50012;55;50299;54;50538;53;50703;52;50961;50;x;
2022-06-28 10:40:18.000;17;73557389463144750;585;355;229;341;2;0;4;0;;52.4391200;31.0047000;154;137;0;0.019463;51215;26;51497;27;50538;53;50703;52;50961;50;x;
2022-06-28 10:40:25.000;0;73557393758374144;585;356;245;341;0;1;16;0;;52.4390516;31.0047750;160;137;0;0.009151;51215;26;51497;27;51799;28;52074;29;50961;50;x;
2022-06-28 10:40:28.000;16;73557394026809822;585;356;246;341;0;0;1;0;;52.4390133;31.0048116;152;137;0;0.00493;52517;30;51497;27;51799;28;52074;29;52479;30;x;
2022-06-28 10:40:34.000;36;73715723701214573;605;356;246;377;20;0;0;36;;52.4386183;31.0051350;153;137;0;0.049103;52517;30;52766;31;53234;32;52074;29;52479;30;x;
2022-06-28 10:40:38.000;45;73733316155695780;610;356;247;381;5;0;1;4;;52.4383333;31.0053833;152;136;0;0.035893;52517;30;52766;31;53234;32;53275;33;53602;34;x;
2022-06-28 10:40:44.000;55;73830073178948792;644;356;247;403;34;0;0;22;;52.4374116;31.0061766;151;135;0;0.115772;53793;10;54271;35;53234;32;53275;33;53602;34;x;
2022-06-28 10:40:47.000;53;73830073716085594;659;357;249;403;15;1;2;0;;52.4370533;31.0065000;152;134;0;0.045487;53793;10;54271;35;54428;35;54547;60;53602;34;x;
2022-06-28 10:40:53.000;42;73830074522445779;679;361;252;403;20;4;3;0;;52.4364066;31.0070183;153;133;0;0.080057;55057;36;54271;35;54428;35;54547;60;54815;11;x;
2022-06-28 10:40:57.000;35;73830075059580872;687;362;254;403;8;1;2;0;;52.4361366;31.0072333;150;137;0;0.033383;55057;36;55337;61;55643;10;54547;60;54815;11;x;
2022-06-28 10:41:03.000;5;73830079623248569;698;363;271;403;11;1;17;0;;52.4358600;31.0074616;153;146;0;0.034441;55057;36;55337;61;55643;10;55944;60;56184;59;x;
2022-06-28 10:41:06.000;0;73830081770732116;698;363;279;403;0;0;8;0;;52.4358549;31.0074600;153;147;0;0.000578;56454;8;56759;58;55643;10;55944;60;56184;59;x;
2022-06-28 10:41:13.000;16;73843276447136496;698;363;281;406;0;0;2;3;;52.4357750;31.0075350;148;146;0;0.010239;56454;8;56759;58;56886;9;57107;9;56184;59;x;
2022-06-28 10:41:16.000;32;73918043237825427;699;363;281;423;1;0;0;17;;52.4355266;31.0077350;155;147;0;0.030778;57827;58;56759;58;56886;9;57107;9;57410;59;x;
2022-06-28 10:41:22.000;40;73962023702938753;708;363;281;433;9;0;0;10;;52.4349583;31.0081350;155;146;0;0.068784;57827;58;57937;57;58308;55;57107;9;57410;59;x;
2022-06-28 10:41:25.000;41;73962023971375902;715;363;282;433;7;0;1;0;;52.4346666;31.0083300;156;143;0;0.035036;57827;58;57937;57;58308;55;58425;54;58729;53;x;
2022-06-28 10:41:32.000;36;73962024508253401;740;363;284;433;25;0;2;0;;52.4341383;31.0087650;155;144;0;0.065749;59056;52;59285;27;58308;55;58425;54;58729;53;x;
2022-06-28 10:41:35.000;18;73962025045127021;751;363;286;433;11;0;2;0;;52.4338766;31.0089300;156;140;0;0.031184;59056;52;59285;27;59468;28;59896;4;58729;53;x;
2022-06-28 10:41:41.000;0;73962031487578728;754;363;310;433;3;0;24;0;;52.4337616;31.0090033;162;135;0;0.013723;60197;3;59285;27;59468;28;59896;4;60102;29;x;
2022-06-28 10:41:44.000;23;74041196324778781;755;363;310;451;1;0;0;18;;52.4336350;31.0090950;153;135;0;0.015393;60197;3;60671;4;60837;4;59896;4;60102;29;x;
2022-06-28 10:41:51.000;41;74124759208494244;772;363;310;470;17;0;0;19;;52.4330083;31.0094900;157;136;0;0.074675;60197;3;60671;4;60837;4;60943;54;61415;5;x;
2022-06-28 10:41:54.000;41;74129157255007941;782;363;310;471;10;0;0;1;;52.4327083;31.0097183;158;137;0;0.036785;61695;6;61731;6;60837;4;60943;54;61415;5;x;
2022-06-28 10:42:00.000;47;74129157523449042;804;363;311;471;22;0;1;0;;52.4320900;31.0101183;157;135;0;0.073928;61695;6;61731;6;62064;31;62271;7;61415;5;;
2022-06-28 10:42:03.000;48;74133555569962475;813;363;311;472;9;0;0;1;;52.4317400;31.0103383;156;135;0;0.04169;62797;8;61731;6;62064;31;62271;7;62567;32;x;
2022-06-28 10:42:10.000;49;74137953616478928;834;363;311;473;21;0;0;1;;52.4309466;31.0108866;159;134;0;0.095761;62797;8;63146;33;63285;7;62271;7;62567;32;x;
2022-06-28 10:42:13.000;49;74137953616481681;845;363;311;473;11;0;0;0;;52.4306150;31.0110833;158;137;0;0.039221;62797;8;63146;33;63285;7;63557;57;63763;6;x;
2022-06-28 10:42:19.000;45;74137953884928895;891;363;312;473;46;0;1;0;;52.4299933;31.0115433;155;149;0;0.075861;64127;56;64277;5;63285;7;63557;57;63763;6;x;
2022-06-28 10:42:22.000;42;74137953884933684;910;363;312;473;19;0;0;0;;52.4297066;31.0117833;155;151;0;0.035802;64127;56;64277;5;64767;55;64911;55;63763;6;x;
2022-06-28 10:42:29.000;40;74137953884939575;933;363;312;473;23;0;0;0;;52.4290216;31.0122433;157;146;0;0.08233;65347;28;64277;5;64767;55;64911;55;65040;52;x;
2022-06-28 10:42:32.000;40;74137953884941847;942;363;312;473;9;0;0;0;;52.4287533;31.0123983;158;149;0;0.031639;65347;28;154;29;497;30;64911;55;65040;52;x;
2022-06-28 10:42:38.000;36;74146749977969391;962;363;312;475;20;0;0;2;;52.4282183;31.0127583;156;153;0;0.06432;65347;28;154;29;497;30;767;31;1023;31;x;
2022-06-28 10:42:42.000;35;74151148024481491;966;363;312;476;4;0;0;1;;52.4279816;31.0129250;155;156;0;0.028652;1025;31;1425;32;497;30;767;31;1023;31;x;
2022-06-28 10:42:48.000;43;74155546339429243;971;363;313;477;5;0;1;1;;52.4273766;31.0134433;155;161;0;0.07592;1025;31;1425;32;1553;57;1808;33;1023;31;x;
