date;speed;78;64011;64022;64033;64044;delta64011;delta64022;delta64033;delta64044;vodo;lat;lon;dir;alt;engine_speed;distance_gps;201;202;203;204;210;211;212;213;214;215;ain1;ain2
2022-08-16 08:17:45.000;55;72642555206118961;814;168;78;133;22;1;0;0;;52.3838216;31.3683566;85;134;0;0.045849;314;0;409;0;223;0;521;0;294;0;x;
2022-08-16 08:17:48.000;56;72646953521070462;833;168;79;134;19;0;1;1;;52.3838466;31.3690283;86;133;0;0.045686;318;0;409;0;227;0;529;0;298;0;x;
2022-08-16 08:17:51.000;56;72646953521336890;850;169;79;134;17;1;0;0;;52.3838783;31.3697200;83;131;0;0.047091;318;0;415;0;231;0;529;0;298;0;x;
2022-08-16 08:17:54.000;57;72646953521600855;857;170;79;134;7;1;0;0;;52.3839033;31.3704150;85;131;0;0.047265;321;0;415;0;231;0;539;0;305;0;x;
2022-08-16 08:17:57.000;58;72646953521863949;861;171;79;134;4;1;0;0;;52.3839483;31.3711083;86;132;0;0.047333;321;0;422;0;235;0;550;0;305;0;x;
2022-08-16 08:18:00.000;58;72646953522652027;867;174;79;134;6;3;0;0;;52.3839833;31.3718033;88;132;0;0.047343;325;0;428;0;235;0;550;0;311;0;x;
2022-08-16 08:18:03.000;57;72646953522915646;873;175;79;134;6;1;0;0;;52.3839883;31.3725366;87;131;0;0.049786;325;0;428;0;238;0;557;0;311;0;x;
2022-08-16 08:18:06.000;56;72646953522917729;881;175;79;134;8;0;0;0;;52.3840166;31.3732350;87;131;0;0.047518;329;0;433;0;238;0;557;0;315;0;x;
2022-08-16 08:18:09.000;56;72646953523181051;885;176;79;134;4;1;0;0;;52.3840416;31.3739166;85;131;0;0.046356;329;0;433;0;241;0;562;0;318;0;x;
2022-08-16 08:18:12.000;55;72646953523444353;890;177;79;134;5;1;0;0;;52.3840633;31.3745900;86;131;0;0.04578;332;0;439;0;245;0;562;0;318;0;x;
2022-08-16 08:18:15.000;56;72646953523445899;896;177;79;134;6;0;0;0;;52.3840999;31.3752816;87;132;0;0.047128;336;0;439;0;245;0;570;0;323;0;x;
2022-08-16 08:18:18.000;55;72646953523448565;906;177;79;134;10;0;0;0;;52.3841183;31.3759400;86;133;0;0.044745;336;0;445;0;248;0;577;0;323;0;x;
2022-08-16 08:18:21.000;55;72646953523452726;923;177;79;134;17;0;0;0;;52.3841333;31.3765916;88;135;0;0.044268;339;0;445;0;248;0;577;0;327;0;x;
2022-08-16 08:18:24.000;56;72646953523455787;935;177;79;134;12;0;0;0;;52.3841466;31.3773083;88;137;0;0.048678;339;0;450;0;251;0;585;0;327;0;x;
2022-08-16 08:18:27.000;54;72646953523457035;940;177;79;134;5;0;0;0;;52.3841983;31.3779600;86;136;0;0.044615;343;0;456;0;251;0;585;0;331;0;x;
2022-08-16 08:18:30.000;54;72646953523458101;944;177;79;134;4;0;0;0;;52.3842216;31.3786333;86;135;0;0.045783;343;0;456;0;255;0;592;0;336;0;x;
2022-08-16 08:18:33.000;54;72646953523459031;947;177;79;134;3;0;0;0;;52.3842416;31.3792916;86;135;0;0.044746;346;0;461;0;258;0;592;0;336;0;x;
2022-08-16 08:18:36.000;54;72646953523460022;951;177;79;134;4;0;0;0;;52.3842966;31.3799616;85;133;0;0.045895;350;0;461;0;258;0;600;0;340;0;x;
2022-08-16 08:18:39.000;55;72646953523461576;957;177;79;134;6;0;0;0;;52.3843316;31.3806333;84;131;0;0.045766;350;0;467;0;261;0;600;0;340;0;x;
2022-08-16 08:18:42.000;56;72646953523724416;960;178;79;134;3;1;0;0;;52.3843533;31.3813083;86;130;0;0.045888;353;0;467;0;261;0;607;0;345;0;x;
2022-08-16 08:18:45.000;56;72646953523725759;965;178;79;134;5;0;0;0;;52.3843716;31.3819866;87;129;0;0.046094;353;0;473;0;265;0;614;0;345;0;x;
2022-08-16 08:18:48.000;55;72646953523727395;972;178;79;134;7;0;0;0;;52.3843950;31.3826750;84;130;0;0.046807;357;0;478;0;265;0;614;0;348;0;x;
2022-08-16 08:18:51.000;55;72646953523728413;976;178;79;134;4;0;0;0;;52.3844333;31.3833433;87;129;0;0.045569;357;0;478;0;268;0;620;0;352;0;x;
2022-08-16 08:18:54.000;56;72646953523730112;982;178;79;134;6;0;0;0;;52.3844583;31.3840316;86;128;0;0.04681;360;0;483;0;271;0;620;0;352;0;x;
2022-08-16 08:18:57.000;55;72646953523730817;985;178;79;134;3;0;0;0;;52.3844816;31.3847350;85;129;0;0.047823;364;0;483;0;271;0;625;0;355;0;x;
2022-08-16 08:19:00.000;55;72646953523730817;985;178;79;134;0;0;0;0;;52.3845116;31.3854183;85;129;0;0.046508;364;0;488;0;274;0;625;0;355;0;x;
2022-08-16 08:19:03.000;55;72646953523731043;986;178;79;134;1;0;0;0;;52.3845316;31.3861016;86;128;0;0.046441;367;0;488;0;274;0;632;0;359;0;x;
2022-08-16 08:19:06.000;55;72646953523731261;987;178;79;134;1;0;0;0;;52.3845699;31.3867816;84;127;0;0.04636;367;0;493;0;277;0;638;0;359;0;x;
2022-08-16 08:19:09.000;55;72646953523731646;988;178;79;134;1;0;0;0;;52.3845883;31.3874716;84;124;0;0.046887;371;0;498;0;277;0;638;0;363;0;x;
2022-08-16 08:19:12.000;57;72646953523731936;989;178;79;134;1;0;0;0;;52.3846216;31.3881733;88;125;0;0.047781;371;0;498;0;280;0;645;0;366;0;x;
2022-08-16 08:19:15.000;57;72646953523732643;992;178;79;134;3;0;0;0;;52.3846483;31.3888583;87;126;0;0.046598;374;0;504;0;283;0;645;0;366;0;x;
2022-08-16 08:19:18.000;56;72646953523732989;993;178;79;134;1;0;0;0;;52.3846850;31.3895366;86;126;0;0.046229;374;0;504;0;283;0;651;0;370;0;x;
2022-08-16 08:19:21.000;56;72646953523734142;998;178;79;134;5;0;0;0;;52.3847049;31.3902250;87;126;0;0.046786;378;0;509;0;286;0;651;0;370;0;x;
2022-08-16 08:19:24.000;56;72646953523741765;4;179;79;134;-994;1;0;0;;52.3847233;31.3909133;87;126;0;0.046772;382;0;509;0;286;0;659;0;375;0;x;
2022-08-16 08:19:27.000;56;72646953523742457;6;179;79;134;2;0;0;0;;52.3847533;31.3916016;87;129;0;0.046846;382;0;515;0;290;0;666;0;375;0;x;
2022-08-16 08:19:30.000;56;72646953523744315;14;179;79;134;8;0;0;0;;52.3847733;31.3922916;86;128;0;0.046895;385;0;521;0;290;0;666;0;379;0;x;
2022-08-16 08:19:33.000;56;72646953523746404;22;179;79;134;8;0;0;0;;52.3848133;31.3929600;87;129;0;0.045594;385;0;521;0;293;0;674;0;379;0;x;
2022-08-16 08:19:36.000;57;72646953523747866;28;179;79;134;6;0;0;0;;52.3848366;31.3936583;86;128;0;0.047477;389;0;527;0;293;0;674;0;384;0;x;
2022-08-16 08:19:39.000;57;72651351570261113;36;179;79;135;8;0;0;1;;52.3848716;31.3943833;86;127;0;0.049372;389;0;527;0;297;0;682;0;388;0;x;
2022-08-16 08:19:42.000;57;72651351570261915;39;179;79;135;3;0;0;0;;52.3848916;31.3950833;86;127;0;0.047573;392;0;532;0;300;0;682;0;388;0;x;
2022-08-16 08:19:45.000;57;72651351570263227;44;179;79;135;5;0;0;0;;52.3849233;31.3957833;85;127;0;0.047652;396;0;532;0;300;0;689;0;393;0;x;
2022-08-16 08:19:48.000;58;72651351570263897;47;179;79;135;3;0;0;0;;52.3849516;31.3965000;86;128;0;0.048757;396;0;538;0;304;0;696;0;393;0;x;
2022-08-16 08:19:51.000;59;72651351570528167;55;180;79;135;8;1;0;0;;52.3849750;31.3972133;86;128;0;0.048494;400;0;538;0;304;0;696;0;397;0;x;
2022-08-16 08:19:54.000;58;72651351838964869;60;180;80;135;5;0;1;0;;52.3850083;31.3979366;86;128;0;0.049242;400;0;544;0;307;0;703;0;397;0;x;
2022-08-16 08:19:57.000;58;72651351838965211;61;180;80;135;1;0;0;0;;52.3850166;31.3986583;86;127;0;0.049003;403;0;549;0;307;0;703;0;401;0;x;
2022-08-16 08:20:00.000;58;72651351838965982;64;180;80;135;3;0;0;0;;52.3850416;31.3993750;86;127;0;0.048734;403;0;549;0;311;0;710;0;405;0;x;
2022-08-16 08:20:03.000;58;72651351838966588;67;180;80;135;3;0;0;0;;52.3850849;31.4000666;86;128;0;0.047197;407;0;555;0;314;0;710;0;405;0;x;
2022-08-16 08:20:06.000;57;72651351838967299;70;180;80;135;3;0;0;0;;52.3850966;31.4007833;86;126;0;0.048672;407;0;555;0;314;0;716;0;409;0;x;
2022-08-16 08:20:09.000;56;72651351838968480;74;180;80;135;4;0;0;0;;52.3851299;31.4014716;86;126;0;0.046873;411;0;560;0;317;0;716;0;409;0;x;
2022-08-16 08:20:12.000;56;72651351838969123;77;180;80;135;3;0;0;0;;52.3851733;31.4021533;86;127;0;0.04653;414;0;560;0;317;0;722;0;413;0;x;
2022-08-16 08:20:15.000;55;72651351838970623;82;180;80;135;5;0;0;0;;52.3851916;31.4028566;86;126;0;0.047788;414;0;565;0;320;0;728;0;413;0;x;
2022-08-16 08:20:18.000;55;72651351839234234;88;181;80;135;6;1;0;0;;52.3852216;31.4035283;86;125;0;0.045722;418;0;570;0;320;0;728;0;416;0;x;
2022-08-16 08:20:21.000;55;72651351839498709;97;182;80;135;9;1;0;0;;52.3852566;31.4042000;87;125;0;0.045765;418;0;570;0;323;0;733;0;419;0;x;
2022-08-16 08:20:24.000;54;72651351839500567;105;182;80;135;8;0;0;0;;52.3852783;31.4048716;86;125;0;0.045657;421;0;575;0;323;0;733;0;419;0;x;
2022-08-16 08:20:27.000;54;72651351839501352;108;182;80;135;3;0;0;0;;52.3853099;31.4055166;86;126;0;0.043928;421;0;575;0;326;0;739;0;422;0;x;
2022-08-16 08:20:30.000;55;72651351839502282;111;182;80;135;3;0;0;0;;52.3853283;31.4062066;86;125;0;0.046887;425;0;579;0;329;0;739;0;422;0;x;
2022-08-16 08:20:33.000;55;72651351839503018;114;182;80;135;3;0;0;0;;52.3853500;31.4068733;86;126;0;0.045324;428;0;579;0;329;0;745;0;426;0;x;
2022-08-16 08:20:36.000;56;72651351839504075;118;182;80;135;4;0;0;0;;52.3853766;31.4075833;86;125;0;0.04829;428;0;585;0;332;0;752;0;426;0;x;
2022-08-16 08:20:39.000;56;72651351839504778;121;182;80;135;3;0;0;0;;52.3853900;31.4082850;86;123;0;0.047659;432;0;591;0;332;0;752;0;430;0;x;
2022-08-16 08:20:42.000;57;72651351839505929;126;182;80;135;5;0;0;0;;52.3854266;31.4089683;86;124;0;0.046565;432;0;591;0;336;0;759;0;434;0;x;
2022-08-16 08:20:45.000;57;72651351839507166;130;182;80;135;4;0;0;0;;52.3854450;31.4096683;86;124;0;0.047565;435;0;596;0;336;0;759;0;434;0;x;
2022-08-16 08:20:48.000;56;72651351839508159;134;182;80;135;4;0;0;0;;52.3854866;31.4103583;86;124;0;0.04707;435;0;596;0;339;0;766;0;438;0;x;
2022-08-16 08:20:51.000;56;72651351839508990;137;182;80;135;3;0;0;0;;52.3855083;31.4110416;86;125;0;0.04645;439;0;601;0;342;0;766;0;438;0;x;
2022-08-16 08:20:54.000;56;72651351839509919;141;182;80;135;4;0;0;0;;52.3855450;31.4117300;86;124;0;0.046911;442;0;601;0;342;0;772;0;442;0;x;
2022-08-16 08:20:57.000;56;72651351839510307;143;182;80;135;2;0;0;0;;52.3855650;31.4124250;87;125;0;0.047233;442;0;607;0;345;0;780;0;442;0;x;
2022-08-16 08:21:00.000;56;72651351839510945;145;182;80;135;2;0;0;0;;52.3855900;31.4131033;86;124;0;0.046131;446;0;612;0;345;0;780;0;447;0;x;
2022-08-16 08:21:03.000;56;72651351839511325;147;182;80;135;2;0;0;0;;52.3856250;31.4137700;85;124;0;0.045427;446;0;612;0;349;0;787;0;447;0;x;
2022-08-16 08:21:06.000;56;72651351839512931;153;182;80;135;6;0;0;0;;52.3856550;31.4144566;86;124;0;0.04673;450;0;618;0;349;0;787;0;451;0;x;
2022-08-16 08:21:09.000;56;72651351839513217;154;182;80;135;1;0;0;0;;52.3856850;31.4151433;86;124;0;0.046737;450;0;618;0;352;0;794;0;455;0;x;
2022-08-16 08:21:12.000;56;72651351839514336;158;182;80;135;4;0;0;0;;52.3857133;31.4158283;86;125;0;0.046608;453;0;624;0;355;0;794;0;455;0;x;
2022-08-16 08:21:15.000;56;72651351839514689;160;182;80;135;2;0;0;0;;52.3857466;31.4164950;86;126;0;0.045411;457;0;624;0;355;0;801;0;459;0;x;
2022-08-16 08:21:18.000;56;72651351839515389;162;182;80;135;2;0;0;0;;52.3857583;31.4172000;86;124;0;0.047877;457;0;629;0;359;0;801;0;459;0;x;
2022-08-16 08:21:21.000;56;72651351839516803;168;182;80;135;6;0;0;0;;52.3857883;31.4179116;86;124;0;0.048423;460;0;629;0;359;0;809;0;464;0;x;
2022-08-16 08:21:24.000;57;72651351839780667;175;183;80;135;7;1;0;0;;52.3858150;31.4186066;85;124;0;0.047274;460;0;635;0;362;0;816;0;464;0;x;
2022-08-16 08:21:27.000;57;72651351839781095;176;183;80;135;1;0;0;0;;52.3858516;31.4192983;85;125;0;0.047133;464;0;641;0;362;0;816;0;469;0;x;
2022-08-16 08:21:30.000;58;72651351839781305;177;183;80;135;1;0;0;0;;52.3858766;31.4200083;86;125;0;0.048279;464;0;641;0;366;0;826;0;474;0;x;
2022-08-16 08:21:33.000;58;72651351839782022;180;183;80;135;3;0;0;0;;52.3858983;31.4207166;86;125;0;0.048144;468;0;648;0;370;0;826;0;474;0;x;
2022-08-16 08:21:36.000;58;72651351839782458;182;183;80;135;2;0;0;0;;52.3859316;31.4214250;86;125;0;0.048233;468;0;648;0;370;0;834;0;479;0;x;
2022-08-16 08:21:39.000;58;72651351839782949;184;183;80;135;2;0;0;0;;52.3859616;31.4221433;86;125;0;0.048876;471;0;654;0;374;0;834;0;479;0;x;
2022-08-16 08:21:42.000;58;72651351839783577;186;183;80;135;2;0;0;0;;52.3859916;31.4228483;86;126;0;0.047976;475;0;654;0;374;0;843;0;484;0;x;
2022-08-16 08:21:45.000;58;72651351839784218;189;183;80;135;3;0;0;0;;52.3860183;31.4235750;86;125;0;0.049422;475;0;660;0;378;0;851;0;484;0;x;
2022-08-16 08:21:48.000;58;72651351839784870;191;183;80;135;2;0;0;0;;52.3860533;31.4242883;85;127;0;0.048579;479;0;666;0;378;0;851;0;489;0;x;
2022-08-16 08:21:51.000;58;72651351839785635;194;183;80;135;3;0;0;0;;52.3860833;31.4250116;86;127;0;0.049215;479;0;666;0;381;0;859;0;494;0;x;
2022-08-16 08:21:54.000;58;72651351839785981;195;183;80;135;1;0;0;0;;52.3861250;31.4257283;84;129;0;0.048874;482;0;672;0;381;0;859;0;494;0;x;
2022-08-16 08:21:57.000;59;72651351839786272;197;183;80;135;2;0;0;0;;52.3861733;31.4264433;83;130;0;0.048835;482;0;672;0;385;0;866;0;499;0;x;
2022-08-16 08:22:00.000;59;72651351839787395;201;183;80;135;4;0;0;0;;52.3862333;31.4271683;83;130;0;0.049667;486;0;678;0;389;0;866;0;499;0;x;
2022-08-16 08:22:03.000;59;72651351839788220;204;183;80;135;3;0;0;0;;52.3862866;31.4278866;83;130;0;0.049121;490;0;678;0;389;0;874;0;503;0;x;
2022-08-16 08:22:06.000;59;72651351839789532;209;183;80;135;5;0;0;0;;52.3863350;31.4285916;83;130;0;0.048161;490;0;683;0;392;0;881;0;503;0;x;
2022-08-16 08:22:09.000;59;72651351839790849;215;183;80;135;6;0;0;0;;52.3863883;31.4293300;83;129;0;0.050476;493;0;689;0;392;0;881;0;508;0;x;
2022-08-16 08:22:12.000;59;72655749886302651;217;183;80;136;2;0;0;1;;52.3864433;31.4300466;83;128;0;0.04903;493;0;689;0;396;0;889;0;508;0;x;
2022-08-16 08:22:15.000;59;72655749886302809;218;183;80;136;1;0;0;0;;52.3864983;31.4307533;82;128;0;0.048363;497;0;695;0;396;0;889;0;513;0;x;
2022-08-16 08:22:18.000;59;72655749886303706;221;183;80;136;3;0;0;0;;52.3865583;31.4314716;82;126;0;0.049216;497;0;695;0;400;0;897;0;518;0;x;
2022-08-16 08:22:21.000;59;72655749886303800;222;183;80;136;1;0;0;0;;52.3866083;31.4321983;83;126;0;0.049644;501;0;702;0;404;0;897;0;518;0;x;
2022-08-16 08:22:24.000;59;72655749886304409;224;183;80;136;2;0;0;0;;52.3866633;31.4329166;83;126;0;0.049144;505;0;702;0;404;0;907;0;524;0;x;
2022-08-16 08:22:27.000;59;72655749886566981;226;184;80;136;2;1;0;0;;52.3867250;31.4336366;83;126;0;0.049356;505;0;709;0;408;0;917;0;524;0;x;
2022-08-16 08:22:30.000;59;72655749886567195;227;184;80;136;1;0;0;0;;52.3867700;31.4343850;83;128;0;0.051051;508;0;709;0;408;0;917;0;530;0;x;
2022-08-16 08:22:33.000;60;72655750155003276;229;184;81;136;2;0;1;0;;52.3868350;31.4350833;83;128;0;0.047952;508;0;715;0;413;0;926;0;530;0;x;
2022-08-16 08:22:36.000;60;72655750155004017;232;184;81;136;3;0;0;0;;52.3868966;31.4358133;82;128;0;0.050027;512;0;722;0;413;0;926;0;536;0;x;
2022-08-16 08:22:39.000;61;72655750155004621;234;184;81;136;2;0;0;0;;52.3869516;31.4365616;84;128;0;0.051165;512;0;722;0;417;0;935;0;542;0;x;
2022-08-16 08:22:42.000;61;72655750155004819;235;184;81;136;1;0;0;0;;52.3870083;31.4373033;82;128;0;0.050743;516;0;728;0;421;0;935;0;542;0;x;
2022-08-16 08:22:45.000;61;72655750155005612;238;184;81;136;3;0;0;0;;52.3870650;31.4380500;82;128;0;0.05108;516;0;728;0;421;0;943;0;547;0;x;
2022-08-16 08:22:48.000;61;72655750155006320;241;184;81;136;3;0;0;0;;52.3871216;31.4387916;83;127;0;0.050735;520;0;734;0;425;0;943;0;547;0;x;
2022-08-16 08:22:51.000;60;72655750155006924;243;184;81;136;2;0;0;0;;52.3871816;31.4395316;82;127;0;0.050675;524;0;734;0;425;0;950;0;551;0;x;
